dates,I,confirmed_by_pop
UID,84017031,
iso2,US,
iso3,USA,
code3,840,
FIPS,17031.0,
Admin2,Cook,
Province_State,Illinois,
Country_Region,US,
Lat,41.84144849,
Long_,-87.81658794,
Combined_Key,"Cook, Illinois, US",
Population,5150233,
2021-10-12,628979,12212.631933351366
2021-10-13,629834,12229.233124015942
2021-10-14,630542,12242.980074882049
2021-10-15,631261,12256.94060831811
2021-10-16,631261,12256.94060831811
2021-10-17,631261,12256.94060831811
2021-10-18,633198,12294.550557227216
2021-10-19,633890,12307.986842537028
2021-10-20,634683,12323.384204170958
2021-10-21,635373,12336.78165628623
2021-10-22,636261,12354.023594660668
2021-10-23,636261,12354.023594660668
2021-10-24,636261,12354.023594660668
2021-10-25,638201,12391.691793361582
2021-10-26,638883,12404.933912698707
2021-10-27,639447,12415.884873558147
2021-10-28,640334,12433.107395335317
2021-10-29,641268,12451.242497184108
2021-10-30,641268,12451.242497184108
2021-10-31,641268,12451.242497184108
2021-11-01,643512,12494.813341454648
2021-11-02,644255,12509.239873225153
2021-11-03,644617,12516.268681436355
2021-11-04,646008,12543.277168236855
2021-11-05,646922,12561.023938140275
2021-11-06,646922,12561.023938140275
2021-11-07,646922,12561.023938140275
2021-11-08,649407,12609.274182352527
2021-11-09,649958,12619.972727447477
2021-11-10,651472,12649.369455712003
2021-11-11,651472,12649.369455712003
2021-11-12,654197,12702.279683268698
2021-11-13,654197,12702.279683268698
2021-11-14,654197,12702.279683268698
2021-11-15,657036,12757.403402914004
2021-11-16,657839,12772.99493052062
2021-11-17,659457,12804.410984901071
2021-11-18,661178,12837.82694880018
2021-11-19,663016,12873.514654579705
2021-11-20,663016,12873.514654579705
2021-11-21,663016,12873.514654579705
2021-11-22,666800,12946.987058643754
2021-11-23,668246,12975.063458294022
2021-11-24,669643,13002.188444678133
2021-11-25,669643,13002.188444678133
2021-11-26,669643,13002.188444678133
2021-11-27,669643,13002.188444678133
2021-11-28,669643,13002.188444678133
2021-11-29,675963,13124.90133941513
2021-11-30,677347,13151.77391003475
2021-12-01,678881,13181.558970244647
2021-12-02,682485,13251.536386800364
2021-12-03,684826,13296.99064100595
2021-12-04,684826,13296.99064100595
2021-12-05,684826,13296.99064100595
2021-12-06,690841,13413.78147357605
2021-12-07,692595,13447.838185185019
2021-12-08,694323,13481.390065265008
2021-12-09,697164,13536.55261810485
2021-12-10,699372,13579.424464873726
2021-12-11,699372,13579.424464873726
2021-12-12,699372,13579.424464873726
2021-12-13,706159,13711.204910535116
2021-12-14,708463,13755.940750641766
2021-12-15,711936,13823.37459295531
2021-12-16,716675,13915.389847410786
2021-12-17,721308,14005.346942555803
2021-12-18,721308,14005.346942555803
2021-12-19,721308,14005.346942555803
2021-12-20,736944,14308.944857446255
2021-12-21,741390,14395.27104890206
2021-12-22,749730,14557.20547012145
2021-12-23,759614,14749.119117523422
2021-12-24,759614,14749.119117523422
2021-12-25,759614,14749.119117523422
2021-12-26,759614,14749.119117523422
2021-12-27,789332,15326.141555149059
2021-12-28,798775,15509.492483155616
2021-12-29,808541,15699.114972079904
2021-12-30,821472,15950.190991359032
2021-12-31,821472,15950.190991359032
2022-01-01,821472,15950.190991359032
2022-01-02,821472,15950.190991359032
2022-01-03,862761,16751.88287597862
2022-01-04,871457,16920.7296058256
2022-01-05,883180,17148.350375604365
2022-01-06,900993,17494.218222748368
2022-01-07,917379,17812.378585590206
2022-01-08,917379,17812.378585590206
2022-01-09,917379,17812.378585590206
2022-01-10,947175,18390.915517802787
2022-01-11,955286,18548.403538247687
2022-01-12,966133,18759.015368819237
2022-01-13,977558,18980.849992611984
2022-01-14,986858,19161.424347209144
2022-01-15,986858,19161.424347209144
2022-01-16,986858,19161.424347209144
2022-01-17,986858,19161.424347209144
