dates,I,confirmed_by_pop
UID,84036109,
iso2,US,
iso3,USA,
code3,840,
FIPS,36109.0,
Admin2,Tompkins,
Province_State,New York,
Country_Region,US,
Lat,42.44945765,
Long_,-76.47229843,
Combined_Key,"Tompkins, New York, US",
Population,102180,
2020-09-05,321,314.1514973576042
2020-09-06,332,324.9168134664318
2020-09-07,339,331.76746917204935
2020-09-08,344,336.66079467606187
2020-09-09,346,338.61812487766684
2020-09-10,361,353.29810138970447
2020-09-11,369,361.1274221961245
2020-09-12,375,366.9994128009395
2020-09-13,381,372.87140340575456
2020-09-14,382,373.8500685065571
2020-09-15,384,375.80739870816205
2020-09-16,386,377.7647289097671
2020-09-17,388,379.72205911137206
2020-09-18,390,381.6793893129771
2020-09-19,394,385.5940497161871
2020-09-20,397,388.53004501859465
2020-09-21,398,389.50871011939716
2020-09-22,399,390.4873752201996
2020-09-23,405,396.35936582501466
2020-09-24,406,397.3380309258172
2020-09-25,408,399.2953611274222
2020-09-26,409,400.2740262282247
2020-09-27,413,404.18868663143473
2020-09-28,414,405.16735173223725
2020-09-29,417,408.10334703464474
2020-09-30,421,412.01800743785475
2020-10-01,426,416.9113329418673
2020-10-02,432,422.7833235466823
2020-10-03,438,428.65531415149735
2020-10-04,445,435.5059698571149
2020-10-05,451,441.37796046192994
2020-10-06,455,445.29262086513995
2020-10-07,458,448.22861616754744
2020-10-08,465,455.079271873165
2020-10-09,473,462.90859267958507
2020-10-10,476,465.84458798199256
2020-10-11,479,468.78058328440005
2020-10-12,481,470.7379134860051
2020-10-13,490,479.5458993932276
2020-10-14,507,496.1832061068702
2020-10-15,515,504.0125269132903
2020-10-16,523,511.8418477197103
2020-10-17,534,522.6071638285379
2020-10-18,540,528.479154433353
2020-10-19,548,536.308475239773
2020-10-20,556,544.137796046193
2020-10-21,563,550.9884517518105
2020-10-22,579,566.6470933646506
2020-10-23,585,572.5190839694657
2020-10-24,593,580.3484047758857
2020-10-25,603,590.1350557839107
2020-10-26,606,593.0710510863182
2020-10-27,609,596.0070463887258
2020-10-28,619,605.7936973967509
2020-10-29,632,618.5163437071834
2020-10-30,639,625.366999412801
2020-10-31,650,636.1323155216285
2020-11-01,656,642.0043061264436
2020-11-02,659,644.9403014288511
2020-11-03,660,645.9189665296535
2020-11-04,664,649.8336269328636
2020-11-05,675,660.5989430416911
2020-11-06,678,663.5349383440987
2020-11-07,690,675.2789195537288
2020-11-08,702,687.0229007633587
2020-11-09,707,691.9162262673713
2020-11-10,712,696.8095517713838
2020-11-11,734,718.3401839890389
2020-11-12,765,748.6788021139166
2020-11-13,786,769.2307692307693
2020-11-14,799,781.9534155412018
2020-11-15,806,788.8040712468194
2020-11-16,811,793.6973967508319
2020-11-17,820,802.5053826580544
2020-11-18,828,810.3347034644745
2020-11-19,840,822.0786846741045
2020-11-20,848,829.9080054805246
2020-11-21,876,857.3106283029947
2020-11-22,904,884.7132511254649
2020-11-23,936,916.0305343511451
2020-11-24,953,932.6678410647876
2020-11-25,971,950.2838128792328
2020-11-26,1000,978.6651008025054
2020-11-27,1043,1020.7477001370131
2020-11-28,1076,1053.0436484634959
2020-11-29,1105,1081.4249363867684
2020-11-30,1118,1094.147582697201
2020-12-01,1139,1114.6995498140536
2020-12-02,1154,1129.3795263260913
2020-12-03,1209,1183.206106870229
2020-12-04,1241,1214.5233900959092
2020-12-05,1279,1251.7126639264043
2020-12-06,1306,1278.136621648072
2020-12-07,1336,1307.4965746721473
2020-12-08,1398,1368.1738109219025
2020-12-09,1424,1393.6191035427676
2020-12-10,1451,1420.0430612644352
2020-12-11,1477,1445.4883538853005
2020-12-12,1529,1496.3789391270307
2020-12-13,1556,1522.8028968486983
2020-12-14,1593,1559.013505578391
2020-12-15,1613,1578.586807594441
2020-12-16,1637,1602.0747700137013
2020-12-17,1671,1635.3493834409865
2020-12-18,1710,1673.5173223722843
2020-12-19,1728,1691.1332941867292
2020-12-20,1781,1743.0025445292622
2020-12-21,1798,1759.6398512429046
2020-12-22,1816,1777.2558230573497
2020-12-23,1846,1806.6157760814249
2020-12-24,1878,1837.9330593071052
2020-12-25,1921,1880.0156586416128
2020-12-26,1953,1911.332941867293
2020-12-27,1961,1919.162262673713
2020-12-28,1981,1938.7355646897631
2020-12-29,1993,1950.4795458993933
2020-12-30,2033,1989.6261499314935
2020-12-31,2079,2034.6447445684087
2021-01-01,2114,2068.898023096496
2021-01-02,2133,2087.492660011744
2021-01-03,2138,2092.3859855157566
2021-01-04,2152,2106.0872969269917
2021-01-05,2166,2119.788608338227
2021-01-06,2225,2177.5298492855745
2021-01-07,2278,2229.3990996281073
2021-01-08,2318,2268.5457036602074
2021-01-09,2374,2323.350949305148
2021-01-10,2396,2344.881581522803
2021-01-11,2414,2362.497553337248
2021-01-12,2424,2372.284204345273
2021-01-13,2463,2410.452143276571
2021-01-14,2484,2431.004110393423
2021-01-15,2528,2474.0653748287336
2021-01-16,2572,2517.1266392640437
2021-01-17,2613,2557.2519083969464
2021-01-18,2641,2584.6545312194166
2021-01-19,2657,2600.313172832257
2021-01-20,2707,2649.246427872382
2021-01-21,2752,2693.286357408495
2021-01-22,2779,2719.7103151301626
2021-01-23,2811,2751.0275983558427
2021-01-24,2831,2770.6009003718927
2021-01-25,2845,2784.302211783128
2021-01-26,2864,2802.8968486983754
2021-01-27,2890,2828.3421413192405
2021-01-28,2917,2854.766099040908
2021-01-29,2944,2881.1900567625758
2021-01-30,2962,2898.806028577021
2021-01-31,2987,2923.2726560970837
2021-02-01,3015,2950.675278919554
2021-02-02,3044,2979.056566842826
2021-02-03,3057,2991.7792131532588
2021-02-04,3100,3033.8618124877667
2021-02-05,3137,3070.0724212174596
2021-02-06,3165,3097.4750440399293
2021-02-07,3201,3132.7069876688197
2021-02-08,3226,3157.173615188882
2021-02-09,3232,3163.045605793697
2021-02-10,3247,3177.725582305735
2021-02-11,3274,3204.1495400274025
2021-02-12,3300,3229.5948326482676
2021-02-13,3316,3245.253474261108
2021-02-14,3325,3254.0614601683305
2021-02-15,3335,3263.8481111763554
2021-02-16,3340,3268.7414366803678
2021-02-17,3345,3273.6347621843806
2021-02-18,3350,3278.528087688393
2021-02-19,3367,3295.1653944020354
2021-02-20,3376,3303.973380309258
2021-02-21,3389,3316.6960266196907
2021-02-22,3398,3325.5040125269134
2021-02-23,3408,3335.290663534938
2021-02-24,3414,3341.162654139753
2021-02-25,3427,3353.885300450186
2021-02-26,3435,3361.714621256606
2021-02-27,3441,3367.586611861421
2021-02-28,3452,3378.3519279702487
2021-03-01,3457,3383.245253474261
2021-03-02,3461,3387.1599138774714
2021-03-03,3472,3397.9252299862987
2021-03-04,3489,3414.562536699941
2021-03-05,3500,3425.327852808769
2021-03-06,3509,3434.135838715991
2021-03-07,3523,3447.8371501272263
2021-03-08,3529,3453.7091407320413
2021-03-09,3536,3460.559796437659
2021-03-10,3552,3476.218438050499
2021-03-11,3571,3494.8130749657466
2021-03-12,3571,3494.8130749657466
2021-03-13,3601,3524.173027989822
2021-03-14,3614,3536.8956743002545
2021-03-15,3622,3544.7249951066747
2021-03-16,3634,3556.4689763163046
2021-03-17,3656,3577.99960853396
2021-03-18,3680,3601.48757095322
2021-03-19,3699,3620.0822078684673
2021-03-20,3718,3638.676844783715
2021-03-21,3730,3650.4208259933453
2021-03-22,3736,3656.2928165981602
2021-03-23,3742,3662.164807202975
2021-03-24,3757,3676.844783715013
2021-03-25,3777,3696.418085731063
2021-03-26,3807,3725.778038755138
2021-03-27,3831,3749.2660011743983
2021-03-28,3852,3769.8179682912505
2021-03-29,3866,3783.5192797024856
2021-03-30,3878,3795.263260912116
2021-03-31,3894,3810.921902524956
2021-04-01,3913,3829.5165394402034
2021-04-02,3925,3841.260520649834
2021-04-03,3932,3848.1111763554513
2021-04-04,3944,3859.8551575650813
2021-04-05,3951,3866.705813270699
2021-04-06,3956,3871.5991387747113
2021-04-07,3965,3880.407124681934
2021-04-08,3971,3886.279115286749
2021-04-09,3980,3895.0871011939716
2021-04-10,3988,3902.9164220003913
2021-04-11,3997,3911.724407907614
2021-04-12,4000,3914.6604032100217
2021-04-13,4003,3917.596398512429
2021-04-14,4019,3933.2550401252693
2021-04-15,4034,3947.9350166373065
2021-04-16,4040,3953.807007242122
2021-04-17,4050,3963.5936582501467
2021-04-18,4058,3971.422979056567
2021-04-19,4064,3977.294969661382
2021-04-20,4066,3979.252299862987
2021-04-21,4077,3990.0176159718144
2021-04-22,4087,3999.8042669798397
2021-04-23,4096,4008.612252887062
2021-04-24,4109,4021.3348991974945
2021-04-25,4113,4025.2495596007047
2021-04-26,4115,4027.2068898023094
2021-04-27,4116,4028.185554903112
2021-04-28,4123,4035.0362106087296
2021-04-29,4135,4046.78019181836
2021-04-30,4140,4051.6735173223724
2021-05-01,4151,4062.4388334312
2021-05-02,4158,4069.2894891368173
2021-05-03,4160,4071.2468193384225
2021-05-04,4160,4071.2468193384225
2021-05-05,4178,4088.8627911528674
2021-05-06,4184,4094.7347817576824
2021-05-07,4193,4103.542767664905
2021-05-08,4200,4110.393423370522
2021-05-09,4209,4119.201409277745
2021-05-10,4210,4120.180074378548
2021-05-11,4214,4124.094734781757
