dates,I,confirmed_by_pop
UID,84004013,
iso2,US,
iso3,USA,
code3,840,
FIPS,4013.0,
Admin2,Maricopa,
Province_State,Arizona,
Country_Region,US,
Lat,33.34835867,
Long_,-112.4918154,
Combined_Key,"Maricopa, Arizona, US",
Population,4485414,
2021-03-05,514132,11462.308718883029
2021-03-06,515211,11486.364469366707
2021-03-07,516216,11508.770427880236
2021-03-08,516720,11520.006848866125
2021-03-09,517132,11529.192177132367
2021-03-10,517726,11542.435101865736
2021-03-11,519285,11577.19220566931
2021-03-12,520291,11599.620458668922
2021-03-13,520193,11597.435599032777
2021-03-14,520487,11603.990177941212
2021-03-15,520861,11612.328315736295
2021-03-16,521093,11617.500636507577
2021-03-17,521251,11621.02316530871
2021-03-18,520784,11610.611640307896
2021-03-19,520919,11613.621395929116
2021-03-20,521072,11617.032452299833
2021-03-21,521233,11620.621864559214
2021-03-22,521585,11628.46952366047
2021-03-23,521908,11635.670642665315
2021-03-24,522323,11644.922854389806
2021-03-25,522285,11644.075663918647
2021-03-26,522624,11651.633494700824
2021-03-27,523088,11661.978136243388
2021-03-28,523424,11669.469083567314
2021-03-29,523808,11678.030166223229
2021-03-30,524077,11684.027382979586
2021-03-31,524386,11690.916379179269
2021-04-01,524547,11694.50579143865
2021-04-02,525002,11704.649782606466
2021-04-03,525361,11712.653503110303
2021-04-04,525666,11719.453321365652
2021-04-05,526070,11728.46029374323
2021-04-06,526415,11736.151891441905
2021-04-07,526890,11746.741772331383
2021-04-08,527197,11753.586179558899
2021-04-09,527566,11761.812844923568
2021-04-10,528065,11772.937793479041
2021-04-11,528377,11779.893673136972
2021-04-12,528888,11791.286155525444
2021-04-13,529271,11799.824943695276
2021-04-14,529471,11804.283840911898
2021-04-15,529722,11809.879756918759
2021-04-16,530405,11825.106890913525
2021-04-17,530598,11829.409726727567
2021-04-18,531156,11841.850049961944
2021-04-19,531673,11853.376299266913
2021-04-20,532133,11863.631762865145
2021-04-21,532522,11872.304317951475
2021-04-22,532809,11878.702835457329
2021-04-23,533368,11891.16545317779
2021-04-24,533916,11903.382831551335
2021-04-25,534430,11914.842197398055
2021-04-26,534982,11927.148753715934
2021-04-27,535436,11937.270450397667
2021-04-28,535862,11946.767901469073
2021-04-29,536453,11959.943942744192
2021-04-30,537105,11974.479947670383
2021-05-01,537899,11992.181769620374
2021-05-02,538124,11997.198028989074
2021-05-03,538633,12008.54592240538
2021-05-04,539080,12018.511557684531
2021-05-05,539632,12030.818114002408
2021-05-06,539926,12037.372692910843
2021-05-07,540547,12051.217568768458
2021-05-08,541202,12065.820457152897
2021-05-09,541555,12073.690410740235
2021-05-10,542072,12085.216660045204
2021-05-11,542486,12094.446577283614
2021-05-12,542856,12102.695537134365
2021-05-13,543198,12110.32025137479
2021-05-14,543928,12126.595226215462
2021-05-15,544255,12133.88552316464
2021-05-16,544676,12143.27150180563
2021-05-17,545051,12151.631934086798
2021-05-18,545468,12160.928734783456
2021-05-19,545875,12170.002590619282
2021-05-20,546247,12178.2961394422
2021-05-21,546516,12184.293356198557
2021-05-22,547035,12195.864194475695
2021-05-23,547298,12201.727644315553
2021-05-24,547645,12209.463830986393
2021-05-25,548006,12217.512140462397
2021-05-26,548519,12228.949211823034
2021-05-27,549042,12240.609228044501
2021-05-28,549729,12255.9255399836
2021-05-29,550067,12263.461076279693
2021-05-30,550067,12263.461076279693
2021-05-31,550599,12275.321742875909
2021-06-01,550602,12275.388626334157
2021-06-02,551298,12290.905588648004
2021-06-03,551509,12295.609725211541
2021-06-04,551710,12300.090916914247
2021-06-05,551998,12306.511728906184
2021-06-06,552494,12317.569794003408
2021-06-07,552781,12323.968311509261
2021-06-08,553072,12330.456006959446
2021-06-09,553476,12339.462979337024
2021-06-10,553711,12344.702183566556
2021-06-11,553957,12350.186627143003
2021-06-12,554368,12359.34966092316
2021-06-13,554636,12365.324583193435
2021-06-14,554925,12371.767689671455
2021-06-15,555223,12378.411446524222
2021-06-16,555530,12385.255853751738
2021-06-17,555683,12388.666910122454
2021-06-18,555891,12393.304163227742
2021-06-19,556507,12407.037566654939
2021-06-20,556844,12414.550808464948
2021-06-21,557146,12421.283743262049
2021-06-22,557363,12426.121646742084
2021-06-23,557651,12432.54245873402
2021-06-24,558068,12441.839259430679
2021-06-25,558490,12451.247532557752
2021-06-26,558730,12456.5982092177
2021-06-27,559045,12463.62097233388
2021-06-28,559345,12470.309318158814
2021-06-29,559688,12477.956326885322
2021-06-30,560181,12488.947508524298
2021-07-01,560446,12494.855547336321
2021-07-02,560728,12501.14259241176
2021-07-03,561211,12511.910829189903
2021-07-04,561595,12520.471911845818
2021-07-05,561596,12520.494206331901
2021-07-06,562308,12536.367880423079
2021-07-07,562492,12540.470065862371
2021-07-08,562778,12546.846288882141
2021-07-09,563400,12560.713459225837
2021-07-10,563897,12571.793818809145
2021-07-11,564534,12585.995406444088
2021-07-12,564619,12587.890437761152
2021-07-13,564664,12588.893689634891
2021-07-14,566087,12620.618743331162
2021-07-15,566729,12634.931803396521
2021-07-16,567576,12653.815233108917
2021-07-17,567576,12653.815233108917
2021-07-18,569149,12688.884459717654
2021-07-19,569899,12705.605324279988
2021-07-20,570595,12721.122286593834
2021-07-21,571278,12736.349420588602
2021-07-22,572062,12753.828297677761
2021-07-23,573082,12776.568673482538
2021-07-24,574129,12799.911000411556
2021-07-25,575306,12826.15161053138
2021-07-26,576443,12851.50044120788
2021-07-27,577342,12871.543184196598
2021-07-28,578218,12891.073154005406
2021-07-29,579331,12915.88691701591
2021-07-30,580692,12946.229712575026
2021-07-31,582153,12978.801956742454
2021-08-01,584002,13020.024461510131
2021-08-02,585497,13053.354718204384
2021-08-03,586764,13081.601832071688
2021-08-04,588243,13114.575376988612
2021-08-05,589851,13150.424910610258
2021-08-06,591728,13192.271660988261
2021-08-07,593628,13234.631184546175
2021-08-08,595609,13278.796561476822
2021-08-09,597401,13318.74828053776
2021-08-10,598994,13354.26339686816
2021-08-11,600368,13384.896020746357
2021-08-12,602308,13428.147323747597
2021-08-13,604387,13474.497560314388
2021-08-14,606753,13527.246314387034
2021-08-15,608999,13577.319730129704
2021-08-16,610724,13615.777718623074
2021-08-17,612357,13652.184614396798
2021-08-18,613962,13687.967264560195
2021-08-19,616348,13741.161908354501
2021-08-20,618457,13788.180979503788
2021-08-21,620675,13837.630149636132
2021-08-22,623001,13889.487124265452
2021-08-23,625004,13934.142979889928
2021-08-24,626874,13975.833668865349
2021-08-25,626874,13975.833668865349
2021-08-26,631156,14071.29865827324
2021-08-27,633745,14129.019082742418
2021-08-28,636162,14182.904855605302
2021-08-29,637752,14218.353088477452
2021-08-30,640002,14268.515682164456
2021-08-31,640037,14269.295989177364
2021-09-01,643584,14348.374531314166
2021-09-02,645864,14399.205959583664
2021-09-03,648475,14457.416862746672
2021-09-04,650663,14506.197198296522
2021-09-05,653015,14558.633829564005
2021-09-06,654651,14595.107608795977
2021-09-07,656093,14627.256257727826
2021-09-08,657412,14656.662684871451
2021-09-09,659003,14692.133212229684
2021-09-10,660932,14735.13927588401
2021-09-11,663073,14782.871770587955
2021-09-12,665118,14828.46399462792
2021-09-13,666798,14865.91873124755
2021-09-14,668223,14897.688373915986
2021-09-15,669874,14934.496570439205
2021-09-16,671558,14972.040485003168
2021-09-17,673511,15015.581616323487
2021-09-18,675252,15054.396316594188
2021-09-19,676985,15093.032660976221
2021-09-20,678421,15125.047542991571
2021-09-21,679482,15148.701992725755
2021-09-22,680491,15171.197129183616
2021-09-23,682553,15217.168359486996
2021-09-24,684566,15262.0471599723
2021-09-25,686516,15305.521407834372
2021-09-26,688491,15349.55301784852
2021-09-27,689931,15381.657077808202
2021-09-28,690451,15393.250210571421
2021-09-29,692629,15441.807601260442
2021-09-30,694359,15480.377062184227
2021-10-01,696815,15535.132320004352
2021-10-02,698680,15576.711536549357
2021-10-03,700319,15613.25219923958
2021-10-04,701787,15645.98050480959
2021-10-05,703008,15673.20207231707
2021-10-06,704461,15705.595960595834
2021-10-07,706046,15740.932721037567
2021-10-08,707687,15777.517972699956
2021-10-09,709285,15813.144561460771
2021-10-10,710633,15843.197528700806
2021-10-11,711742,15867.92211376698
2021-10-12,712879,15893.270944443479
2021-10-13,714404,15927.270035720225
2021-10-14,715923,15961.135360080474
2021-10-15,717366,15993.306303498406
2021-10-16,718831,16025.967725610166
2021-10-17,718831,16025.967725610166
2021-10-18,718831,16025.967725610166
2021-10-19,722204,16101.167027168507
2021-10-20,723410,16128.054177384742
2021-10-21,724731,16157.505193500532
2021-10-22,726642,16200.109956405362
2021-10-23,728245,16235.848017596592
2021-10-24,729247,16258.187092651871
2021-10-25,729320,16259.814590135938
2021-10-26,729597,16265.990162780961
2021-10-27,733316,16348.903356524057
2021-10-28,734868,16383.50439892505
2021-10-29,737103,16433.33257532081
2021-10-30,738763,16470.341422218775
2021-10-31,740666,16512.767829234937
2021-11-01,741940,16541.171004504824
2021-11-02,741940,16541.171004504824
2021-11-03,744385,16595.681022978035
2021-11-04,746380,16640.158522713846
2021-11-05,748703,16691.948613884917
2021-11-06,750885,16740.59518251827
2021-11-07,752986,16787.43589777889
2021-11-08,754747,16826.696487771253
2021-11-09,756169,16858.399246981437
2021-11-10,757552,16889.232521234382
2021-11-11,760613,16957.475943134792
2021-11-12,763698,17026.254432701196
2021-11-13,765678,17070.39751514576
2021-11-14,767759,17116.79234068472
2021-11-15,769375,17152.820230195026
2021-11-16,771037,17189.873666065163
2021-11-17,772929,17232.05483373441
2021-11-18,775124,17280.991230686843
2021-11-19,778107,17347.49568267277
2021-11-20,781147,17415.270920365434
2021-11-21,783578,17469.46881603348
2021-11-22,785777,17518.494390930246
2021-11-23,787377,17554.165568663226
2021-11-24,789760,17607.293328999287
2021-11-25,791573,17647.713232267968
2021-11-26,793788,17697.095518942064
2021-11-27,796091,17748.439720391474
2021-11-28,797681,17783.887953263624
2021-11-29,798982,17812.89307965775
2021-11-30,800696,17851.105828804208
2021-12-01,802164,17883.834134374218
2021-12-02,804278,17930.964677953918
2021-12-03,807353,17999.520222659492
2021-12-04,810904,18078.687942740624
2021-12-05,813527,18137.16637973663
2021-12-06,815557,18182.42418648535
2021-12-07,817303,18221.350359186465
2021-12-08,819354,18267.07635014293
2021-12-09,821487,18314.63048895821
2021-12-10,824044,18371.63748987273
2021-12-11,826257,18420.97518757466
