dates,I,confirmed_by_pop
2021-11-11,122,16419.91924629879
2021-11-12,122,16419.91924629879
2021-11-13,122,16419.91924629879
2021-11-14,122,16419.91924629879
2021-11-15,122,16419.91924629879
2021-11-16,122,16419.91924629879
2021-11-17,122,16419.91924629879
2021-11-18,122,16419.91924629879
2021-11-19,122,16419.91924629879
2021-11-20,122,16419.91924629879
2021-11-21,122,16419.91924629879
2021-11-22,122,16419.91924629879
2021-11-23,122,16419.91924629879
2021-11-24,122,16419.91924629879
2021-11-25,122,16419.91924629879
2021-11-26,122,16419.91924629879
2021-11-27,122,16419.91924629879
2021-11-28,122,16419.91924629879
2021-11-29,123,16554.508748317632
2021-11-30,123,16554.508748317632
2021-12-01,123,16554.508748317632
2021-12-02,123,16554.508748317632
2021-12-03,123,16554.508748317632
2021-12-04,123,16554.508748317632
2021-12-05,123,16554.508748317632
2021-12-06,123,16554.508748317632
2021-12-07,123,16554.508748317632
2021-12-08,123,16554.508748317632
2021-12-09,123,16554.508748317632
2021-12-10,123,16554.508748317632
2021-12-11,123,16554.508748317632
2021-12-12,123,16554.508748317632
2021-12-13,123,16554.508748317632
2021-12-14,123,16554.508748317632
2021-12-15,123,16554.508748317632
2021-12-16,123,16554.508748317632
2021-12-17,123,16554.508748317632
2021-12-18,123,16554.508748317632
2021-12-19,123,16554.508748317632
2021-12-20,123,16554.508748317632
2021-12-21,123,16554.508748317632
2021-12-22,124,16689.098250336472
2021-12-23,124,16689.098250336472
2021-12-24,124,16689.098250336472
2021-12-25,124,16689.098250336472
2021-12-26,124,16689.098250336472
2021-12-27,124,16689.098250336472
2021-12-28,124,16689.098250336472
2021-12-29,124,16689.098250336472
2021-12-30,124,16689.098250336472
2021-12-31,124,16689.098250336472
2022-01-01,124,16689.098250336472
2022-01-02,124,16689.098250336472
2022-01-03,127,17092.866756393003
2022-01-04,129,17362.045760430687
2022-01-05,131,17631.22476446837
2022-01-06,131,17631.22476446837
2022-01-07,131,17631.22476446837
2022-01-08,132,17765.814266487214
2022-01-09,133,17900.403768506058
2022-01-10,134,18034.993270524898
2022-01-11,135,18169.58277254374
2022-01-12,136,18304.172274562585
2022-01-13,137,18438.76177658143
2022-01-14,138,18573.35127860027
2022-01-15,139,18707.940780619112
2022-01-16,139,18707.940780619112
2022-01-17,139,18707.940780619112
2022-01-18,141,18977.119784656796
2022-01-19,143,19246.298788694483
2022-01-20,143,19246.298788694483
2022-01-21,145,19515.477792732167
2022-01-22,145,19515.477792732167
2022-01-23,146,19650.06729475101
2022-01-24,146,19650.06729475101
2022-01-25,147,19784.65679676985
2022-01-26,147,19784.65679676985
2022-01-27,147,19784.65679676985
2022-01-28,149,20053.835800807537
2022-01-29,150,20188.42530282638
2022-01-30,151,20323.01480484522
2022-01-31,153,20592.19380888291
2022-02-01,155,20861.372812920592
2022-02-02,155,20861.372812920592
2022-02-03,156,20995.962314939436
2022-02-04,161,21668.909825033646
2022-02-05,161,21668.909825033646
2022-02-06,162,21803.49932705249
2022-02-07,162,21803.49932705249
2022-02-08,162,21803.49932705249
2022-02-09,162,21803.49932705249
2022-02-10,162,21803.49932705249
2022-02-11,163,21938.088829071334
2022-02-12,164,22072.678331090174
2022-02-13,164,22072.678331090174
2022-02-14,164,22072.678331090174
2022-02-15,164,22072.678331090174
2022-02-16,164,22072.678331090174
2022-02-17,164,22072.678331090174
2022-02-18,166,22341.85733512786
2022-02-19,166,22341.85733512786
2022-02-20,166,22341.85733512786
2022-02-21,166,22341.85733512786
2022-02-22,166,22341.85733512786
2022-02-23,166,22341.85733512786
2022-02-24,167,22476.4468371467
2022-02-25,167,22476.4468371467
2022-02-26,167,22476.4468371467
2022-02-27,167,22476.4468371467
2022-02-28,167,22476.4468371467
2022-03-01,167,22476.4468371467
2022-03-02,167,22476.4468371467
2022-03-03,168,22611.036339165545
2022-03-04,168,22611.036339165545
2022-03-05,168,22611.036339165545
2022-03-06,168,22611.036339165545
2022-03-07,168,22611.036339165545
2022-03-08,168,22611.036339165545
2022-03-09,168,22611.036339165545
2022-03-10,168,22611.036339165545
2022-03-11,168,22611.036339165545
2022-03-12,168,22611.036339165545
2022-03-13,168,22611.036339165545
2022-03-14,168,22611.036339165545
2022-03-15,168,22611.036339165545
2022-03-16,168,22611.036339165545
2022-03-17,168,22611.036339165545
2022-03-18,168,22611.036339165545
2022-03-19,168,22611.036339165545
2022-03-20,168,22611.036339165545
2022-03-21,168,22611.036339165545
2022-03-22,168,22611.036339165545
2022-03-23,168,22611.036339165545
2022-03-24,168,22611.036339165545
2022-03-25,168,22611.036339165545
2022-03-26,168,22611.036339165545
2022-03-27,168,22611.036339165545
2022-03-28,168,22611.036339165545
2022-03-29,168,22611.036339165545
2022-03-30,168,22611.036339165545
2022-03-31,168,22611.036339165545
2022-04-01,168,22611.036339165545
2022-04-02,168,22611.036339165545
2022-04-03,168,22611.036339165545
2022-04-04,168,22611.036339165545
2022-04-05,168,22611.036339165545
2022-04-06,168,22611.036339165545
2022-04-07,168,22611.036339165545
2022-04-08,168,22611.036339165545
2022-04-09,168,22611.036339165545
