dates,I,confirmed_by_pop
UID,84053033,
iso2,US,
iso3,USA,
code3,840,
FIPS,53033.0,
Admin2,King,
Province_State,Washington,
Country_Region,US,
Lat,47.49137892,
Long_,-121.8346131,
Combined_Key,"King, Washington, US",
Population,2252782,
2021-04-16,96335,4276.268187512152
2021-04-17,96808,4297.264449023474
2021-04-18,96808,4297.264449023474
2021-04-19,97230,4315.996843014548
2021-04-20,97712,4337.392610558855
2021-04-21,98159,4357.234743530444
2021-04-22,98627,4378.009057245663
2021-04-23,99085,4398.339475368677
2021-04-24,99551,4419.025009965456
2021-04-25,99551,4419.025009965456
2021-04-26,100276,4451.207440400358
2021-04-27,100477,4460.12974180369
2021-04-28,100953,4481.259171992674
2021-04-29,101481,4504.6968592611265
2021-04-30,101883,4522.54146206779
2021-05-01,102349,4543.226996664568
2021-05-02,102349,4543.226996664568
2021-05-03,103117,4577.318178145954
2021-05-04,103351,4587.705335003565
2021-05-05,103863,4610.432789324488
2021-05-06,104209,4625.7915768148005
2021-05-07,104573,4641.9493763710825
2021-05-08,104963,4659.261304467099
2021-05-09,104963,4659.261304467099
2021-05-10,105423,4679.680501708554
2021-05-11,105690,4691.532514020442
2021-05-12,105967,4703.828421924536
2021-05-13,106275,4717.500406164467
2021-05-14,106940,4747.019463046136
2021-05-15,107147,4756.208101804791
2021-05-16,107147,4756.208101804791
2021-05-17,107366,4765.929415274092
2021-05-18,107462,4770.190812959266
2021-05-19,107632,4777.737038026759
2021-05-20,107845,4787.192014140738
2021-05-21,108120,4799.399142926391
2021-05-22,108120,4799.399142926391
2021-05-23,108120,4799.399142926391
2021-05-24,108508,4816.622291903966
2021-05-25,108614,4821.327585181345
2021-05-26,108914,4834.644452947511
2021-05-27,109157,4845.431115838106
2021-05-28,109358,4854.3534172414375
2021-05-29,109529,4861.944031868153
2021-05-30,109529,4861.944031868153
2021-05-31,109529,4861.944031868153
2021-06-01,109757,4872.064851370439
2021-06-02,109819,4874.817004042114
2021-06-03,109966,4881.342269247535
2021-06-04,110089,4886.802185031663
2021-06-05,110220,4892.617217289556
2021-06-06,110220,4892.617217289556
2021-06-07,109349,4853.953911208452
2021-06-08,109458,4858.792373163493
2021-06-09,110688,4913.391531004775
2021-06-10,110799,4918.318772078257
2021-06-11,110911,4923.290402710959
2021-06-12,111022,4928.217643784441
2021-06-13,111022,4928.217643784441
2021-06-14,111137,4933.322443094805
2021-06-15,111201,4936.16337488492
2021-06-16,111306,4940.824278603079
2021-06-17,111382,4944.19788510384
2021-06-18,111474,4948.281724552132
2021-06-19,111557,4951.966057967437
2021-06-20,111557,4951.966057967437
2021-06-21,111679,4957.381584192345
2021-06-22,111725,4959.4235039164905
2021-06-23,112120,4976.95737980861
2021-06-24,112205,4980.730492342357
