dates,I,deaths_by_pop
UID,84005007,
iso2,US,
iso3,USA,
code3,840,
FIPS,5007.0,
Admin2,Benton,
Province_State,Arkansas,
Country_Region,US,
Lat,36.33644656,
Long_,-94.25680817,
Combined_Key,"Benton, Arkansas, US",
Population,279141,
2021-01-05,277,99.2330041090345
2021-01-06,281,100.66597167739602
2021-01-07,286,102.4571811378479
2021-01-08,290,103.8901487062094
2021-01-09,292,104.60663249039015
2021-01-10,295,105.6813581666613
2021-01-11,297,106.39784195084205
2021-01-12,299,107.1143257350228
2021-01-13,300,107.47256762711318
2021-01-14,302,108.18905141129393
2021-01-15,305,109.26377708756506
2021-01-16,306,109.62201897965544
2021-01-17,308,110.3385027638362
2021-01-18,311,111.41322844010733
2021-01-19,312,111.77147033219771
2021-01-20,316,113.20443790055921
2021-01-21,318,113.92092168473997
2021-01-22,319,114.27916357683034
2021-01-23,321,114.99564736101111
2021-01-24,325,116.42861492937261
2021-01-25,328,117.50334060564374
2021-01-26,333,119.29455006609562
2021-01-27,337,120.72751763445714
2021-01-28,341,122.16048520281865
2021-01-29,345,123.59345277118015
2021-01-30,345,123.59345277118015
2021-01-31,348,124.66817844745128
2021-02-01,350,125.38466223163205
2021-02-02,357,127.89235547626468
2021-02-03,359,128.60883926044545
2021-02-04,361,129.3253230446262
2021-02-05,366,131.11653250507808
2021-02-06,368,131.83301628925884
2021-02-07,369,132.1912581813492
2021-02-08,370,132.5495000734396
2021-02-09,374,133.9824676418011
2021-02-10,372,133.26598385762034
2021-02-11,372,133.26598385762034
2021-02-12,375,134.34070953389147
2021-02-13,377,135.05719331807222
2021-02-14,379,135.77367710225298
2021-02-15,379,135.77367710225298
2021-02-16,380,136.13191899434335
2021-02-17,381,136.49016088643373
2021-02-18,381,136.49016088643373
2021-02-19,382,136.8484027785241
2021-02-20,383,137.20664467061448
2021-02-21,383,137.20664467061448
2021-02-22,385,137.92312845479523
2021-02-23,385,137.92312845479523
2021-02-24,385,137.92312845479523
2021-02-25,385,137.92312845479523
2021-02-26,386,138.28137034688564
2021-02-27,386,138.28137034688564
2021-02-28,379,135.77367710225298
2021-03-01,379,135.77367710225298
2021-03-02,379,135.77367710225298
2021-03-03,379,135.77367710225298
2021-03-04,379,135.77367710225298
2021-03-05,381,136.49016088643373
2021-03-06,382,136.8484027785241
2021-03-07,382,136.8484027785241
2021-03-08,384,137.56488656270486
2021-03-09,386,138.28137034688564
2021-03-10,386,138.28137034688564
2021-03-11,388,138.9978541310664
2021-03-12,391,140.07257980733752
2021-03-13,393,140.78906359151827
2021-03-14,393,140.78906359151827
2021-03-15,393,140.78906359151827
2021-03-16,393,140.78906359151827
2021-03-17,394,141.14730548360865
2021-03-18,396,141.8637892677894
2021-03-19,396,141.8637892677894
2021-03-20,398,142.58027305197015
2021-03-21,399,142.93851494406053
2021-03-22,399,142.93851494406053
2021-03-23,399,142.93851494406053
2021-03-24,399,142.93851494406053
2021-03-25,399,142.93851494406053
2021-03-26,403,144.37148251242203
2021-03-27,404,144.7297244045124
2021-03-28,404,144.7297244045124
2021-03-29,405,145.0879662966028
2021-03-30,406,145.44620818869316
2021-03-31,406,145.44620818869316
2021-04-01,407,145.80445008078354
2021-04-02,407,145.80445008078354
2021-04-03,407,145.80445008078354
2021-04-04,408,146.16269197287392
2021-04-05,409,146.5209338649643
2021-04-06,409,146.5209338649643
2021-04-07,409,146.5209338649643
2021-04-08,409,146.5209338649643
2021-04-09,409,146.5209338649643
2021-04-10,409,146.5209338649643
2021-04-11,409,146.5209338649643
2021-04-12,409,146.5209338649643
2021-04-13,410,146.87917575705467
2021-04-14,410,146.87917575705467
2021-04-15,411,147.23741764914504
2021-04-16,412,147.59565954123542
2021-04-17,412,147.59565954123542
2021-04-18,412,147.59565954123542
2021-04-19,412,147.59565954123542
2021-04-20,412,147.59565954123542
2021-04-21,412,147.59565954123542
2021-04-22,412,147.59565954123542
2021-04-23,412,147.59565954123542
2021-04-24,412,147.59565954123542
2021-04-25,412,147.59565954123542
2021-04-26,413,147.9539014333258
2021-04-27,414,148.3121433254162
2021-04-28,414,148.3121433254162
2021-04-29,414,148.3121433254162
2021-04-30,414,148.3121433254162
2021-05-01,414,148.3121433254162
2021-05-02,414,148.3121433254162
2021-05-03,414,148.3121433254162
2021-05-04,415,148.67038521750658
2021-05-05,415,148.67038521750658
2021-05-06,415,148.67038521750658
2021-05-07,415,148.67038521750658
2021-05-08,415,148.67038521750658
2021-05-09,415,148.67038521750658
2021-05-10,415,148.67038521750658
2021-05-11,415,148.67038521750658
2021-05-12,415,148.67038521750658
2021-05-13,416,149.02862710959695
2021-05-14,416,149.02862710959695
2021-05-15,416,149.02862710959695
2021-05-16,416,149.02862710959695
2021-05-17,417,149.38686900168733
2021-05-18,417,149.38686900168733
2021-05-19,417,149.38686900168733
2021-05-20,417,149.38686900168733
2021-05-21,417,149.38686900168733
2021-05-22,418,149.7451108937777
2021-05-23,418,149.7451108937777
2021-05-24,418,149.7451108937777
2021-05-25,418,149.7451108937777
2021-05-26,419,150.10335278586808
