,date,cc_data,,dates,I
sc_884,2022-04-21,0,,2022-04-04,358.8684066
sc_884,2022-04-22,0,,2022-04-05,362.6452595
sc_884,2022-04-29,16,,2022-04-06,364.5239402
sc_884,2022-04-30,99,,2022-04-07,363.6806
sc_884,2022-05-02,0,,2022-04-08,359.9261634
sc_884,2022-05-03,41,,2022-04-09,353.7064939
sc_884,2022-05-04,0,,2022-04-10,345.873606
sc_884,2022-05-06,0,,2022-04-11,337.3403096
sc_884,2022-05-09,22,,2022-04-12,328.5208175
sc_884,2022-05-10,46,,2022-04-13,318.4731632
sc_884,2022-05-11,16,,2022-04-14,305.3843405
sc_884,2022-05-13,0,,2022-04-15,288.4695996
sc_884,2022-05-14,9,,2022-04-16,267.9033007
sc_884,2022-05-16,86,,2022-04-17,244.4935782
sc_884,2022-05-18,0,,2022-04-18,219.4735027
sc_884,2022-05-19,0,,2022-04-19,194.3871119
sc_884,2022-05-20,79,,2022-04-20,170.8786329
sc_884,2022-05-21,16,,2022-04-21,150.4184395
sc_884,2022-05-23,40,,2022-04-22,133.8395274
sc_884,2022-05-24,16,,2022-04-23,120.5767658
sc_884,2022-05-26,14,,2022-04-24,108.3454068
sc_884,2022-05-27,42,,2022-04-25,96.13089819
sc_884,2022-05-28,18,,2022-04-26,84.20726385
sc_884,2022-05-31,28,,2022-04-27,73.20901623
sc_884,2022-06-01,66,,2022-04-28,63.73281387
sc_884,2022-06-02,9,,2022-04-29,56.09198456
sc_884,2022-06-03,26,,2022-04-30,50.17198758
sc_884,2022-06-05,35,,2022-05-01,45.46815486
sc_884,2022-06-06,0,,2022-05-02,41.25615232
sc_884,2022-06-07,43,,2022-05-03,36.87966508
sc_884,2022-06-08,52,,2022-05-04,32.21437248
sc_884,2022-06-10,62,,2022-05-05,27.69835778
sc_884,2022-06-12,107,,2022-05-06,23.4037192
sc_884,2022-06-13,25,,2022-05-07,19.54548155
sc_884,2022-06-15,48,,2022-05-08,16.40480081
sc_884,2022-06-16,26,,2022-05-09,14.17141127
sc_884,2022-06-17,46,,2022-05-10,12.84424444
sc_884,2022-06-20,68,,2022-05-11,12.18187656
sc_884,2022-06-21,49,,2022-05-12,11.77447617
sc_884,2022-06-22,0,,2022-05-13,11.17867515
sc_884,2022-06-23,62,,2022-05-14,10.132665
sc_884,2022-06-24,50,,2022-05-15,8.854019297
sc_884,2022-06-27,58,,2022-05-16,7.709976185
sc_884,2022-06-28,66,,2022-05-17,6.784054917
sc_884,2022-06-30,70,,2022-05-18,6.148322606
sc_884,2022-07-02,78,,2022-05-19,5.846401762
sc_884,2022-07-05,0,,2022-05-20,5.870532875
sc_884,2022-07-06,78,,2022-05-21,6.145410178
sc_884,2022-07-07,85,,2022-05-22,6.527481744
sc_884,2022-07-08,59,,2022-05-23,6.839690376
sc_884,2022-07-10,16,,2022-05-24,6.929890157
sc_884,2022-07-11,75,,2022-05-25,6.764583816
sc_884,2022-07-12,35,,2022-05-26,6.507646957
sc_884,2022-07-13,52,,2022-05-27,6.232754749
sc_884,2022-07-14,83,,2022-05-28,5.936124555
sc_884,2022-07-15,0,,2022-05-29,5.626800576
sc_884,2022-07-16,0,,2022-05-30,5.318313159
sc_884,2022-07-17,72,,2022-05-31,5.022985077
sc_884,2022-07-18,75,,2022-06-01,4.748064414
sc_884,2022-07-19,0,,2022-06-02,4.493937307
sc_884,2022-07-20,112,,2022-06-03,4.25649588
sc_884,2022-07-21,35,,2022-06-04,4.029907818
sc_884,2022-07-23,113,,2022-06-05,3.810547884
sc_884,2022-07-25,84,,2022-06-06,3.59509004
sc_884,2022-07-26,6,,2022-06-07,3.370995012
sc_884,2022-07-27,14,,2022-06-08,3.14378348
sc_884,2022-07-28,113,,2022-06-09,2.930689239
sc_884,2022-07-29,5,,2022-06-10,2.749876845
sc_884,2022-08-02,96,,2022-06-11,2.614004914
sc_884,2022-08-03,146,,2022-06-12,2.526491277
sc_884,2022-08-04,86,,2022-06-13,2.480695951
sc_884,2022-08-05,48,,2022-06-14,2.462658839
sc_884,2022-08-06,19,,2022-06-15,2.456390492
sc_884,2022-08-08,76,,2022-06-16,2.453021484
sc_884,2022-08-09,0,,2022-06-17,2.430128372
sc_884,2022-08-10,110,,2022-06-18,2.306115601
sc_884,2022-08-11,48,,2022-06-19,2.086055881
sc_884,2022-08-12,62,,2022-06-20,1.839331063
sc_884,2022-08-13,0,,2022-06-21,1.650054208
sc_884,2022-08-15,66,,2022-06-22,1.586589034
sc_884,2022-08-16,0,,2022-06-23,1.682872659
sc_884,2022-08-18,28,,2022-06-24,1.935985141
sc_884,2022-08-19,40,,2022-06-25,2.316747748
sc_884,2022-08-20,124,,2022-06-26,2.783778369
sc_884,2022-08-21,0,,2022-06-27,3.305571032
sc_884,2022-08-23,49,,2022-06-28,3.887584282
sc_884,2022-08-24,100,,2022-06-29,4.559599856
sc_884,2022-08-25,50,,2022-06-30,5.3522522
sc_884,2022-08-26,44,,2022-07-01,6.285220184
sc_884,2022-08-27,58,,2022-07-02,7.359737377
sc_884,2022-08-29,32,,2022-07-03,8.554134316
sc_884,2022-08-30,35,,2022-07-04,9.820683415
sc_884,2022-08-31,62,,2022-07-05,11.09244678
sc_884,2022-09-01,39,,2022-07-06,12.29792344
sc_884,2022-09-02,45,,2022-07-07,13.38670287
sc_884,2022-09-04,45,,2022-07-08,14.37143472
sc_884,2022-09-05,22,,2022-07-09,15.34304997
sc_884,2022-09-06,18,,2022-07-10,16.34443672
sc_884,2022-09-07,16,,2022-07-11,17.3624706
sc_884,2022-09-08,38,,2022-07-12,18.36309484
sc_884,2022-09-09,25,,2022-07-13,19.3121317
sc_884,2022-09-12,52,,2022-07-14,20.18804985
sc_884,2022-09-13,26,,2022-07-15,20.98862345
sc_884,2022-09-14,12,,2022-07-16,21.7278875
sc_884,2022-09-15,18,,2022-07-17,22.42866911
sc_884,2022-09-16,14,,2022-07-18,23.11142766
sc_884,2022-09-19,44,,2022-07-19,23.77707774
sc_884,2022-09-20,0,,2022-07-20,24.38860113
sc_884,2022-09-21,43,,2022-07-21,24.90998579
sc_884,2022-09-23,28,,2022-07-22,25.33368022
sc_884,2022-09-26,34,,2022-07-23,25.67289944
sc_884,2022-09-27,16,,2022-07-24,25.95509143
sc_884,2022-09-28,22,,2022-07-25,26.21820031
sc_884,2022-09-29,16,,2022-07-26,26.50606816
sc_884,2022-09-30,13,,2022-07-27,26.86039303
sc_884,2022-10-03,22,,2022-07-28,27.30954564
sc_884,2022-10-04,8,,2022-07-29,27.85081497
sc_884,2022-10-05,11,,2022-07-30,28.43331685
sc_884,2022-10-06,16,,2022-07-31,29.01859225
sc_884,2022-10-07,10,,2022-08-01,29.61374725
sc_884,2022-10-08,0,,2022-08-02,30.24197547
sc_884,2022-10-09,12,,2022-08-03,30.92679585
sc_884,2022-10-10,8,,2022-08-04,31.68237727
sc_884,2022-10-11,7,,2022-08-05,32.50786249
sc_884,2022-10-12,11,,2022-08-06,33.38651125
sc_884,2022-10-13,16,,2022-08-07,34.29137856
sc_884,2022-10-14,12,,2022-08-08,35.19570731
sc_884,2022-10-17,21,,2022-08-09,36.08995621
sc_884,2022-10-18,10,,2022-08-10,37.01294303
sc_884,2022-10-19,11,,2022-08-11,38.03838465
sc_884,2022-10-20,10,,2022-08-12,39.1860426
sc_884,2022-10-21,8,,2022-08-13,40.43293604
sc_884,2022-10-24,19,,2022-08-14,41.73549436
sc_884,2022-10-25,9,,2022-08-15,43.04301707
sc_884,2022-10-26,21,,2022-08-16,44.30563457
sc_884,2022-10-27,22,,2022-08-17,45.48154181
sc_884,2022-10-28,12,,2022-08-18,46.54196706
sc_884,2022-10-29,7,,2022-08-19,47.47918977
sc_884,2022-10-30,0,,2022-08-20,48.31870572
sc_884,2022-10-31,0,,2022-08-21,49.15874112
sc_884,2022-11-01,19,,2022-08-22,50.14470213
sc_884,2022-11-02,11,,2022-08-23,51.27080122
sc_884,2022-11-03,10,,2022-08-24,52.4327436
sc_884,2022-11-04,12,,2022-08-25,53.50239894
sc_884,2022-11-06,18,,2022-08-26,54.37376351
sc_884,2022-11-07,15,,2022-08-27,54.99132377
sc_884,2022-11-08,11,,2022-08-28,55.35673508
sc_884,2022-11-09,16,,2022-08-29,55.51487648
sc_884,2022-11-10,7,,2022-08-30,55.5330316
sc_884,2022-11-11,16,,2022-08-31,55.46668752
sc_884,2022-11-12,12,,2022-09-01,55.26767113
sc_884,2022-11-13,6,,2022-09-02,54.75152839
sc_884,2022-11-14,10,,2022-09-03,53.87991727
sc_884,2022-11-15,8,,2022-09-04,52.73818694
sc_884,2022-11-16,0,,2022-09-05,51.46424765
sc_884,2022-11-17,18,,2022-09-06,50.20460651
sc_884,2022-11-19,18,,2022-09-07,49.09008676
sc_884,2022-11-20,21,,2022-09-08,48.225102
sc_884,2022-11-21,5,,2022-09-09,47.68161654
sc_884,2022-11-22,12,,2022-09-10,47.48089054
sc_884,2022-11-23,11,,2022-09-11,47.56041016
sc_884,2022-11-24,25,,2022-09-12,47.85616165
sc_884,2022-11-25,9,,2022-09-13,48.55401308
sc_884,2022-11-27,13,,2022-09-14,49.73903001
sc_884,2022-11-28,10,,2022-09-15,51.36084663
sc_884,2022-11-29,0,,2022-09-16,53.28584705
sc_884,2022-11-30,49,,2022-09-17,55.33352063
sc_884,2022-12-01,20,,2022-09-18,57.30626618
sc_884,2022-12-02,19,,2022-09-19,59.01914739
sc_884,2022-12-04,0,,2022-09-20,60.33227533
sc_884,2022-12-05,60,,2022-09-21,61.20696471
sc_884,2022-12-06,28,,2022-09-22,61.78937942
sc_884,2022-12-07,36,,2022-09-23,62.33660373
sc_884,2022-12-08,38,,2022-09-24,62.91043829
sc_884,2022-12-09,39,,2022-09-25,63.43256312
sc_884,2022-12-10,0,,2022-09-26,63.78158061
sc_884,2022-12-11,0,,2022-09-27,63.8545093
sc_884,2022-12-12,82,,2022-09-28,63.60489549
sc_884,2022-12-13,59,,2022-09-29,63.06238635
sc_884,2022-12-14,43,,2022-09-30,62.31913969
sc_884,2022-12-15,0,,2022-10-01,61.49411183
sc_884,2022-12-16,33,,2022-10-02,60.67234191
sc_884,2022-12-17,61,,2022-10-03,59.81342208
sc_884,2022-12-18,25,,2022-10-04,58.7532516
sc_884,2022-12-19,0,,2022-10-05,57.41927906
sc_884,2022-12-21,69,,2022-10-06,55.84562341
sc_884,2022-12-22,79,,2022-10-07,54.12156456
sc_884,2022-12-24,73,,2022-10-08,52.35900708
sc_884,2022-12-25,0,,2022-10-09,50.67527711
sc_884,2022-12-26,24,,2022-10-10,49.17850105
sc_884,2022-12-27,20,,2022-10-11,47.95109999
sc_884,2022-12-28,72,,2022-10-12,47.02633645
sc_884,2022-12-29,41,,2022-10-13,46.35350473
sc_884,2022-12-30,0,,2022-10-14,45.8523872
sc_884,2023-01-01,77,,2022-10-15,45.65181138
sc_884,2023-01-02,53,,2022-10-16,45.7962156
sc_884,2023-01-03,30,,2022-10-17,46.22173593
sc_884,2023-01-04,49,,2022-10-18,46.81341019
sc_884,2023-01-05,47,,2022-10-19,47.43772469
sc_884,2023-01-06,35,,2022-10-20,47.95761701
sc_884,2023-01-07,0,,2022-10-21,48.24631069
sc_884,2023-01-08,13,,2022-10-22,48.2041518
sc_884,2023-01-09,64,,2022-10-23,47.7883532
sc_884,2023-01-11,52,,2022-10-24,47.05987097
sc_884,2023-01-12,29,,2022-10-25,46.14241295
sc_884,2023-01-13,25,,2022-10-26,44.94212479
sc_884,2023-01-15,33,,2022-10-27,43.39809969
sc_884,2023-01-16,14,,2022-10-28,41.53544989
sc_884,2023-01-17,28,,2022-10-29,39.43174092
sc_884,2023-01-18,30,,2022-10-30,37.1970784
sc_884,2023-01-19,34,,2022-10-31,34.96557627
sc_884,2023-01-20,26,,2022-11-01,32.88106141
sc_884,2023-01-22,27,,2022-11-02,31.0741121
sc_884,2023-01-23,14,,2022-11-03,29.62096026
sc_884,2023-01-24,19,,2022-11-04,28.47599973
sc_884,2023-01-25,15,,2022-11-05,27.47234041
sc_884,2023-01-26,18,,2022-11-06,26.61654305
sc_884,2023-01-27,20,,2022-11-07,25.94654366
sc_884,2023-01-30,28,,2022-11-08,25.46523889
sc_884,2023-01-31,29,,2022-11-09,25.14741198
sc_884,2023-02-02,40,,2022-11-10,24.94410672
sc_884,2023-02-03,19,,2022-11-11,24.78367183
sc_884,2023-02-07,26,,2022-11-12,24.58025318
sc_884,2023-02-08,21,,2022-11-13,24.2488001
sc_884,2023-02-09,21,,2022-11-14,23.73224022
sc_884,2023-02-10,32,,2022-11-15,23.04739602
sc_884,2023-02-13,19,,2022-11-16,22.27003327
sc_884,2023-02-14,18,,2022-11-17,21.33269823
sc_884,2023-02-15,9,,2022-11-18,20.21584663
sc_884,2023-02-16,10,,2022-11-19,18.96990234
sc_884,2023-02-17,13,,2022-11-20,17.67485759
sc_884,2023-02-19,22,,2022-11-21,16.41397787
sc_884,2023-02-20,8,,2022-11-22,15.25682947
sc_884,2023-02-21,0,,2022-11-23,14.2518202
sc_884,2023-02-22,38,,2022-11-24,13.42307834
sc_884,2023-02-23,17,,2022-11-25,12.76322759
sc_884,2023-02-24,12,,2022-11-26,12.22264209
sc_884,2023-02-26,13,,2022-11-27,11.7568488
sc_884,2023-03-01,0,,2022-11-28,11.39384549
sc_884,2023-03-02,21,,2022-11-29,11.16723141
sc_884,2023-03-03,12,,2022-11-30,11.09562389
sc_884,2023-03-06,20,,2022-12-01,11.17435898
sc_884,2023-03-08,7,,2022-12-02,11.37031336
sc_884,2023-03-09,8,,2022-12-03,11.62220358
sc_884,2023-03-10,0,,2022-12-04,11.85349007
sc_884,2023-03-12,13,,2022-12-05,11.99436222
sc_884,2023-03-13,8,,2022-12-06,12.01816318
sc_884,2023-03-14,14,,2022-12-07,11.98527293
sc_884,2023-03-15,6,,2022-12-08,11.9505328
sc_884,2023-03-16,0,,2022-12-09,11.91837296
sc_884,2023-03-17,6,,2022-12-10,11.89246393
sc_884,2023-03-18,8,,2022-12-11,11.87501185
sc_884,2023-03-23,43,,2022-12-12,11.86549574
sc_884,2023-03-25,10,,2022-12-13,11.85996365
sc_884,2023-03-27,8,,2022-12-14,11.85184764
sc_884,2023-03-28,11,,2022-12-15,11.8349375
sc_884,2023-03-29,14,,2022-12-16,11.80619274
sc_884,2023-03-30,7,,2022-12-17,11.76917815
sc_884,2023-04-03,22,,2022-12-18,11.73596441
sc_884,2023-04-06,0,,2022-12-19,11.71667883
sc_884,2023-04-07,12,,2022-12-20,11.71556596
sc_884,2023-04-10,13,,2022-12-21,11.73281715
sc_884,2023-04-11,9,,2022-12-22,11.76563574
sc_884,2023-04-12,0,,2022-12-23,11.80883861
sc_884,2023-04-13,7,,2022-12-24,11.85506688
sc_884,2023-04-14,0,,2022-12-25,11.89564399
sc_884,2023-04-17,12,,2022-12-26,11.92230664
sc_884,2023-04-18,8,,2022-12-27,11.9299642
sc_884,2023-04-20,8,,2022-12-28,11.92103426
sc_884,2023-04-21,0,,2022-12-29,11.89003092
sc_884,2023-04-24,6,,2022-12-30,11.78870806
sc_884,2023-04-25,0,,2022-12-31,11.61277484
sc_884,2023-04-26,10,,2023-01-01,11.39484408
sc_884,2023-04-27,0,,2023-01-02,11.17941206
sc_884,2023-04-28,6,,2023-01-03,11.00747184
sc_884,2023-05-01,16,,2023-01-04,10.90708254
sc_884,2023-05-02,0,,2023-01-05,10.8899905
sc_884,2023-05-03,0,,2023-01-06,10.95433963
sc_884,2023-05-04,7,,2023-01-07,11.08756808
sc_884,2023-05-05,0,,2023-01-08,11.27092867
sc_884,2023-05-07,0,,2023-01-09,11.46822898
sc_884,2023-05-08,0,,2023-01-10,11.62141328
sc_884,2023-05-10,0,,2023-01-11,11.7497289
sc_884,2023-05-11,5,,2023-01-12,11.91890205
sc_884,2023-05-14,6,,2023-01-13,12.19813707
sc_884,2023-05-15,0,,2023-01-14,12.63416146
sc_884,2023-05-16,0,,2023-01-15,13.23609456
sc_884,2023-05-17,0,,2023-01-16,13.97657674
sc_884,2023-05-18,0,,2023-01-17,14.80473508
sc_884,2023-05-19,16,,2023-01-18,15.66602477
sc_884,2023-05-20,0,,2023-01-19,16.53452214
sc_884,2023-05-22,5,,2023-01-20,17.4558835
sc_884,2023-05-23,0,,2023-01-21,18.50676828
sc_884,2023-05-24,0,,2023-01-22,19.71649203
sc_884,2023-05-25,0,,2023-01-23,21.07381631
sc_884,2023-05-29,8,,2023-01-24,22.54095422
sc_884,2023-05-30,0,,2023-01-25,24.06290206
sc_884,2023-06-01,0,,2023-01-26,25.57381965
sc_884,2023-06-02,0,,2023-01-27,27.00683884
sc_884,2023-06-03,0,,2023-01-28,28.30622457
sc_884,2023-06-05,0,,2023-01-29,29.44835528
sc_884,2023-06-06,0,,2023-01-30,30.47443208
sc_884,2023-06-07,0,,2023-01-31,31.48509637
sc_884,2023-06-08,0,,2023-02-01,32.51774489
sc_884,2023-06-09,0,,2023-02-02,33.54316572
sc_884,2023-06-10,0,,2023-02-03,34.508885
sc_884,2023-06-12,0,,2023-02-04,35.36829185
sc_884,2023-06-13,0,,2023-02-05,36.09878284
sc_884,2023-06-14,10,,2023-02-06,36.71132669
sc_884,2023-06-15,0,,2023-02-07,37.2433858
sc_884,2023-06-19,6,,2023-02-08,37.7434895
sc_884,2023-06-20,0,,2023-02-09,38.24670781
sc_884,2023-06-21,0,,2023-02-10,38.74533478
sc_884,2023-06-22,0,,2023-02-11,39.263165
sc_884,2023-06-23,0,,2023-02-12,39.81507774
sc_884,2023-06-25,6,,2023-02-13,40.35229438
sc_884,2023-06-26,10,,2023-02-14,40.80740397
sc_884,2023-06-27,0,,2023-02-15,41.12601949
sc_884,2023-06-28,0,,2023-02-16,41.28700385
sc_884,2023-06-29,0,,2023-02-17,41.31161414
sc_884,2023-06-30,0,,2023-02-18,41.25093765
sc_884,2023-07-01,0,,2023-02-19,41.16338304
sc_884,2023-07-03,7,,2023-02-20,41.0789961
sc_884,2023-07-05,5,,2023-02-21,40.9755363
sc_884,2023-07-06,0,,2023-02-22,40.86475743
sc_884,2023-07-07,7,,2023-02-23,40.73080022
sc_884,2023-07-09,0,,2023-02-24,40.52753366
sc_884,2023-07-10,6,,2023-02-25,40.20886468
sc_884,2023-07-11,16,,2023-02-26,39.74798058
sc_884,2023-07-12,10,,2023-02-27,39.15038277
sc_884,2023-07-13,0,,2023-02-28,38.45684761
sc_884,2023-07-16,0,,2023-03-01,37.72940464
sc_884,2023-07-17,0,,2023-03-02,37.02732285
sc_884,2023-07-18,6,,2023-03-03,36.36792872
sc_884,2023-07-19,6,,2023-03-04,35.68453325
sc_884,2023-07-20,15,,2023-03-05,34.90204567
sc_884,2023-07-21,0,,2023-03-06,34.00606547
sc_884,2023-07-24,19,,2023-03-07,33.01979191
sc_884,2023-07-25,6,,2023-03-08,31.98339241
sc_884,2023-07-26,7,,2023-03-09,30.94166642
sc_884,2023-07-27,12,,2023-03-10,29.93743898
sc_884,2023-07-28,6,,2023-03-11,29.00717443
sc_884,2023-07-29,0,,2023-03-12,28.17782788
sc_884,2023-07-31,15,,2023-03-13,27.45967626
sc_884,2023-08-01,18,,2023-03-14,26.83431861
sc_884,2023-08-02,13,,2023-03-15,26.26121495
sc_884,2023-08-03,13,,2023-03-16,25.75075589
sc_884,2023-08-04,8,,2023-03-17,25.32323762
sc_884,2023-08-07,20,,2023-03-18,24.9874719
sc_884,2023-08-08,0,,2023-03-19,24.73954481
sc_884,2023-08-09,0,,2023-03-20,24.56225619
sc_884,2023-08-10,40,,2023-03-21,24.42439534
sc_884,2023-08-11,11,,2023-03-22,24.28451241
sc_884,2023-08-14,38,,2023-03-23,24.09888452
sc_884,2023-08-15,0,,2023-03-24,23.83576387
sc_884,2023-08-16,27,,2023-03-25,23.49930442
sc_884,2023-08-18,0,,2023-03-26,23.13976113
sc_884,2023-08-19,0,,2023-03-27,22.77081049
sc_884,2023-08-21,0,,2023-03-28,22.38618037
sc_884,2023-08-23,0,,2023-03-29,21.97963165
sc_884,2023-08-30,0,,2023-03-30,21.54781522
sc_884,2023-08-31,0,,2023-03-31,21.09171075
sc_884,2023-09-01,0,,2023-04-01,20.61684211
sc_884,2023-09-02,0,,2023-04-02,20.13219707
sc_884,2023-09-03,0,,2023-04-03,19.64809592
sc_884,2023-09-05,0,,2023-04-04,19.17238147
sc_884,2023-09-06,0,,2023-04-05,18.70420783
sc_884,2023-09-08,0,,2023-04-06,18.23312179
sc_884,2023-09-11,0,,2023-04-07,17.75473835
sc_884,2023-09-13,439,,2023-04-08,17.26861929
sc_884,2023-09-14,29,,2023-04-09,16.77621522
sc_884,2023-09-15,97,,2023-04-10,16.28032437
sc_884,2023-09-16,25,,2023-04-11,15.78502177
sc_884,2023-09-18,64,,2023-04-12,15.29584799
sc_884,2023-09-19,10,,2023-04-13,14.81832931
sc_884,2023-09-21,27,,2023-04-14,14.35629206
sc_884,2023-09-22,19,,2023-04-15,13.90957366
sc_884,2023-09-24,5,,2023-04-16,13.46897961
sc_884,2023-09-25,17,,2023-04-17,12.98763375
sc_884,2023-09-26,0,,2023-04-18,12.44018565
sc_884,2023-09-27,29,,2023-04-19,11.85561439
sc_884,2023-09-28,22,,2023-04-20,11.2839433
sc_884,2023-09-29,19,,2023-04-21,10.77280384
sc_884,2023-09-30,0,,2023-04-22,10.35329926
sc_884,2023-10-02,13,,2023-04-23,10.03298179
sc_884,2023-10-03,9,,2023-04-24,9.800287011
sc_884,2023-10-04,12,,2023-04-25,9.632650509
sc_884,2023-10-05,0,,2023-04-26,9.50894686
sc_884,2023-10-06,12,,2023-04-27,9.438350797
sc_884,2023-10-09,16,,2023-04-28,9.499361408
sc_884,2023-10-10,6,,2023-04-29,9.730376551
sc_884,2023-10-12,20,,2023-04-30,10.11449134
sc_884,2023-10-15,16,,2023-05-01,10.60451665
sc_884,2023-10-16,7,,2023-05-02,11.13837763
sc_884,2023-10-17,14,,2023-05-03,11.6472712
sc_884,2023-10-18,7,,2023-05-04,12.06426644
sc_884,2023-10-20,22,,2023-05-05,12.33436933
sc_884,2023-10-23,12,,2023-05-06,12.43082587
sc_884,2023-10-24,17,,2023-05-07,12.38049473
sc_884,2023-10-26,17,,2023-05-08,12.25676287
sc_884,2023-10-27,7,,2023-05-09,12.05072201
sc_884,2023-10-30,16,,2023-05-10,11.7395447
sc_884,2023-10-31,15,,2023-05-11,11.31749148
sc_884,2023-11-01,15,,2023-05-12,10.79391137
sc_884,2023-11-02,13,,2023-05-13,10.19231778
,,,,2023-05-14,9.550893257
,,,,2023-05-15,8.919222307
,,,,2023-05-16,8.349216231
,,,,2023-05-17,7.878097983
,,,,2023-05-18,7.50009978
,,,,2023-05-19,7.15494287
,,,,2023-05-20,6.824993502
,,,,2023-05-21,6.516548651
,,,,2023-05-22,6.236622191
,,,,2023-05-23,5.989446279
,,,,2023-05-24,5.774311853
,,,,2023-05-25,5.58398988
,,,,2023-05-26,5.405265548
,,,,2023-05-27,5.221876968
,,,,2023-05-28,5.01999831
,,,,2023-05-29,4.797564226
,,,,2023-05-30,4.56208249
,,,,2023-05-31,4.296064107
,,,,2023-06-01,3.999802163
,,,,2023-06-02,3.690671426
,,,,2023-06-03,3.390577252
,,,,2023-06-04,3.118163841
,,,,2023-06-05,2.884265935
,,,,2023-06-06,2.691479819
,,,,2023-06-07,2.536037882
,,,,2023-06-08,2.410109363
,,,,2023-06-09,2.305264622
,,,,2023-06-10,2.227167876
,,,,2023-06-11,2.200576287
,,,,2023-06-12,2.232126173
,,,,2023-06-13,2.312653681
,,,,2023-06-14,2.424140546
,,,,2023-06-15,2.54409194
,,,,2023-06-16,2.648629243
,,,,2023-06-17,2.715796652
,,,,2023-06-18,2.729582816
,,,,2023-06-19,2.686959144
,,,,2023-06-20,2.606600173
,,,,2023-06-21,2.489190817
,,,,2023-06-22,2.314049151
,,,,2023-06-23,2.084169161
,,,,2023-06-24,1.816945116
,,,,2023-06-25,1.535800476
,,,,2023-06-26,1.265328155
,,,,2023-06-27,1.027744693
,,,,2023-06-28,0.840293733
,,,,2023-06-29,0.711720321
,,,,2023-06-30,0.636386478
,,,,2023-07-01,0.59212955
,,,,2023-07-02,0.578912961
,,,,2023-07-03,0.60915364
,,,,2023-07-04,0.689346004
,,,,2023-07-05,0.818968323
,,,,2023-07-06,0.989796429
,,,,2023-07-07,1.18511302
,,,,2023-07-08,1.381133353
,,,,2023-07-09,1.55226957
,,,,2023-07-10,1.679911807
,,,,2023-07-11,1.766353742
,,,,2023-07-12,1.836364499
,,,,2023-07-13,1.887190761
,,,,2023-07-14,1.918309832
,,,,2023-07-15,1.937835929
,,,,2023-07-16,1.956516697
,,,,2023-07-17,1.984178538
,,,,2023-07-18,2.027760292
,,,,2023-07-19,2.090733506
,,,,2023-07-20,2.173778564
,,,,2023-07-21,2.275173049
,,,,2023-07-22,2.391240516
,,,,2023-07-23,2.517878769
,,,,2023-07-24,2.656327755
,,,,2023-07-25,2.813278299
,,,,2023-07-26,2.995805163
,,,,2023-07-27,3.207961787
,,,,2023-07-28,3.448765142
,,,,2023-07-29,3.710909769
,,,,2023-07-30,3.981825193
,,,,2023-07-31,4.246805028
,,,,2023-08-01,4.49414811
,,,,2023-08-02,4.72357841
,,,,2023-08-03,4.946555409
,,,,2023-08-04,5.157018586
,,,,2023-08-05,5.356596972
,,,,2023-08-06,5.555677091
,,,,2023-08-07,5.766136522
,,,,2023-08-08,5.996821414
,,,,2023-08-09,6.25077986
,,,,2023-08-10,6.525569016
,,,,2023-08-11,6.815278417
,,,,2023-08-12,7.113237553
,,,,2023-08-13,7.416163099
,,,,2023-08-14,7.746582203
,,,,2023-08-15,8.159945361
,,,,2023-08-16,8.663521834
,,,,2023-08-17,9.22760526
,,,,2023-08-18,9.807994605
,,,,2023-08-19,10.36091628
,,,,2023-08-20,10.85351758
,,,,2023-08-21,11.26682156
,,,,2023-08-22,11.59550925
,,,,2023-08-23,11.84877077
,,,,2023-08-24,12.05309769
,,,,2023-08-25,12.2865014
,,,,2023-08-26,12.59814074
,,,,2023-08-27,12.94117116
,,,,2023-08-28,13.23031111
,,,,2023-08-29,13.38509283
,,,,2023-08-30,13.356434
,,,,2023-08-31,13.14082926
,,,,2023-09-01,12.77320677
,,,,2023-09-02,12.30917241
,,,,2023-09-03,11.79614868
,,,,2023-09-04,11.20457903
,,,,2023-09-05,10.28130093
,,,,2023-09-06,8.928848994
,,,,2023-09-07,7.276510177
,,,,2023-09-08,5.545685806
,,,,2023-09-09,3.964015333
,,,,2023-09-10,2.716815795
,,,,2023-09-11,1.919602471
,,,,2023-09-12,1.615201927
,,,,2023-09-13,1.772863983
,,,,2023-09-14,2.289398251
,,,,2023-09-15,3.149553766
,,,,2023-09-16,4.724567067
,,,,2023-09-17,7.143372516
,,,,2023-09-18,10.27769721
,,,,2023-09-19,13.86912737
,,,,2023-09-20,17.60307157
,,,,2023-09-21,21.14597322
,,,,2023-09-22,24.18351823
,,,,2023-09-23,26.46361201
,,,,2023-09-24,27.87194346
,,,,2023-09-25,28.55161074
,,,,2023-09-26,28.86120777
,,,,2023-09-27,28.74472446
,,,,2023-09-28,28.08362696
,,,,2023-09-29,26.85116598
,,,,2023-09-30,25.10082443
,,,,2023-10-01,22.95949446
,,,,2023-10-02,20.60737524
,,,,2023-10-03,18.25148348
,,,,2023-10-04,16.18758472
,,,,2023-10-05,14.65056969
,,,,2023-10-06,13.62379921
,,,,2023-10-07,12.82192039
,,,,2023-10-08,12.16731281
,,,,2023-10-09,11.6717792
,,,,2023-10-10,11.34474832
,,,,2023-10-11,11.1892514
,,,,2023-10-12,11.19474911
,,,,2023-10-13,11.32766531
,,,,2023-10-14,11.53136666
,,,,2023-10-15,11.73629728
,,,,2023-10-16,11.88312123
