,date,cc_data,,dates,I
ca_354,2021-02-23,23,,2021-02-23,19.253549
ca_354,2021-02-24,22,,2021-02-24,18.98359019
ca_354,2021-02-25,16,,2021-02-25,18.60894332
ca_354,2021-02-26,10,,2021-02-26,18.12904739
ca_354,2021-02-27,11,,2021-02-27,17.60080835
ca_354,2021-02-28,18,,2021-02-28,16.9859661
ca_354,2021-03-01,20,,2021-03-01,16.27110765
ca_354,2021-03-02,24,,2021-03-02,15.49684186
ca_354,2021-03-03,8,,2021-03-03,14.72316407
ca_354,2021-03-04,14,,2021-03-04,14.00763374
ca_354,2021-03-05,6,,2021-03-05,13.39288448
ca_354,2021-03-06,0,,2021-03-06,12.89952451
ca_354,2021-03-07,0,,2021-03-07,12.52833107
ca_354,2021-03-08,14,,2021-03-08,12.26423608
ca_354,2021-03-09,22,,2021-03-09,12.0822318
ca_354,2021-03-10,19,,2021-03-10,11.96046817
ca_354,2021-03-11,8,,2021-03-11,11.93291493
ca_354,2021-03-12,14,,2021-03-12,12.04673451
ca_354,2021-03-13,18,,2021-03-13,12.31056696
ca_354,2021-03-14,12,,2021-03-14,12.70568735
ca_354,2021-03-15,12,,2021-03-15,13.1956269
ca_354,2021-03-16,16,,2021-03-16,13.73105096
ca_354,2021-03-17,18,,2021-03-17,14.25306193
ca_354,2021-03-18,6,,2021-03-18,14.70039119
ca_354,2021-03-19,28,,2021-03-19,15.02030301
ca_354,2021-03-20,8,,2021-03-20,15.18880669
ca_354,2021-03-21,18,,2021-03-21,15.24160169
ca_354,2021-03-22,21,,2021-03-22,15.23810088
ca_354,2021-03-23,10,,2021-03-23,15.15540161
ca_354,2021-03-24,10,,2021-03-24,14.98181788
ca_354,2021-03-25,26,,2021-03-25,14.72560686
ca_354,2021-03-26,12,,2021-03-26,14.40767504
ca_354,2021-03-27,10,,2021-03-27,14.05700367
ca_354,2021-03-28,22,,2021-03-28,13.70800027
ca_354,2021-03-29,6,,2021-03-29,13.39650505
ca_354,2021-03-30,10,,2021-03-30,13.15453604
ca_354,2021-03-31,22,,2021-03-31,13.0005475
ca_354,2021-04-01,10,,2021-04-01,12.92340628
ca_354,2021-04-02,10,,2021-04-02,12.88292643
ca_354,2021-04-03,0,,2021-04-03,12.88314541
ca_354,2021-04-04,10,,2021-04-04,12.93666043
ca_354,2021-04-05,13,,2021-04-05,13.04671355
ca_354,2021-04-06,18,,2021-04-06,13.20783066
ca_354,2021-04-07,16,,2021-04-07,13.40649031
ca_354,2021-04-08,14,,2021-04-08,13.62179153
ca_354,2021-04-09,18,,2021-04-09,13.82853585
ca_354,2021-04-10,12,,2021-04-10,14.00213225
ca_354,2021-04-11,14,,2021-04-11,14.12649162
ca_354,2021-04-12,29,,2021-04-12,14.20647914
ca_354,2021-04-13,8,,2021-04-13,14.2840316
ca_354,2021-04-14,14,,2021-04-14,14.40469792
ca_354,2021-04-15,8,,2021-04-15,14.56673509
ca_354,2021-04-16,19,,2021-04-16,14.74039137
ca_354,2021-04-17,14,,2021-04-17,14.88839233
ca_354,2021-04-18,8,,2021-04-18,14.9789509
ca_354,2021-04-19,60,,2021-04-19,14.99392034
ca_354,2021-04-20,20,,2021-04-20,14.9315697
ca_354,2021-04-21,8,,2021-04-21,14.80311072
ca_354,2021-04-22,18,,2021-04-22,14.62695414
ca_354,2021-04-23,20,,2021-04-23,14.41941008
ca_354,2021-04-24,10,,2021-04-24,14.18369732
ca_354,2021-04-25,20,,2021-04-25,13.91134702
ca_354,2021-04-26,16,,2021-04-26,13.5852063
ca_354,2021-04-27,11,,2021-04-27,13.18830388
ca_354,2021-04-28,8,,2021-04-28,12.71129198
ca_354,2021-04-29,6,,2021-04-29,12.1573269
ca_354,2021-04-30,10,,2021-04-30,11.54569922
ca_354,2021-05-01,12,,2021-05-01,10.91081713
ca_354,2021-05-02,7,,2021-05-02,10.29368913
ca_354,2021-05-03,8,,2021-05-03,9.728298614
ca_354,2021-05-04,6,,2021-05-04,9.220049849
ca_354,2021-05-05,10,,2021-05-05,8.722899333
ca_354,2021-05-06,12,,2021-05-06,8.186124688
ca_354,2021-05-07,0,,2021-05-07,7.598283585
ca_354,2021-05-09,0,,2021-05-08,6.971773682
ca_354,2021-05-10,13,,2021-05-09,6.329429854
ca_354,2021-05-11,0,,2021-05-10,5.695915475
ca_354,2021-05-12,6,,2021-05-11,5.092826261
ca_354,2021-05-13,8,,2021-05-12,4.535341251
ca_354,2021-05-14,0,,2021-05-13,4.031462893
ca_354,2021-05-15,6,,2021-05-14,3.581594303
ca_354,2021-05-17,0,,2021-05-15,3.177661079
ca_354,2021-05-19,0,,2021-05-16,2.802171227
ca_354,2021-05-20,0,,2021-05-17,2.427232754
ca_354,2021-05-21,0,,2021-05-18,2.046292159
ca_354,2021-05-22,0,,2021-05-19,1.680248334
ca_354,2021-05-24,0,,2021-05-20,1.357958036
ca_354,2021-05-25,0,,2021-05-21,1.102927231
ca_354,2021-05-26,0,,2021-05-22,0.925447201
ca_354,2021-05-29,0,,2021-05-23,0.818519297
ca_354,2021-05-30,0,,2021-05-24,0.761123809
ca_354,2021-05-31,0,,2021-05-25,0.725011197
ca_354,2021-06-01,0,,2021-05-26,0.685673776
ca_354,2021-06-02,0,,2021-05-27,0.639654534
ca_354,2021-06-04,0,,2021-05-28,0.602491571
ca_354,2021-06-05,6,,2021-05-29,0.572430256
ca_354,2021-06-06,0,,2021-05-30,0.563644294
ca_354,2021-06-08,8,,2021-05-31,0.598205771
ca_354,2021-06-09,0,,2021-06-01,0.693864999
ca_354,2021-06-11,12,,2021-06-02,0.85648076
ca_354,2021-06-13,0,,2021-06-03,1.075456698
ca_354,2021-06-14,0,,2021-06-04,1.326941896
ca_354,2021-06-16,0,,2021-06-05,1.581175331
ca_354,2021-06-19,0,,2021-06-06,1.813438244
ca_354,2021-06-20,0,,2021-06-07,2.021071612
ca_354,2021-06-21,0,,2021-06-08,2.219733903
ca_354,2021-06-22,0,,2021-06-09,2.383529991
ca_354,2021-06-23,0,,2021-06-10,2.520701508
ca_354,2021-06-24,6,,2021-06-11,2.668931792
ca_354,2021-06-26,6,,2021-06-12,2.870501458
ca_354,2021-06-27,0,,2021-06-13,3.156492843
ca_354,2021-06-28,12,,2021-06-14,3.537034058
ca_354,2021-06-29,8,,2021-06-15,4.00096225
ca_354,2021-06-30,8,,2021-06-16,4.523200258
ca_354,2021-07-01,0,,2021-06-17,5.075526372
ca_354,2021-07-02,6,,2021-06-18,5.643153711
ca_354,2021-07-03,14,,2021-06-19,6.242778825
ca_354,2021-07-04,6,,2021-06-20,6.901265257
ca_354,2021-07-05,12,,2021-06-21,7.635893512
ca_354,2021-07-06,8,,2021-06-22,8.453279294
ca_354,2021-07-07,12,,2021-06-23,9.348547657
ca_354,2021-07-08,12,,2021-06-24,10.30449874
ca_354,2021-07-09,22,,2021-06-25,11.2903445
ca_354,2021-07-10,8,,2021-06-26,12.26505162
ca_354,2021-07-11,16,,2021-06-27,13.18672479
ca_354,2021-07-12,10,,2021-06-28,14.02703479
ca_354,2021-07-13,37,,2021-06-29,14.79324798
ca_354,2021-07-14,18,,2021-06-30,15.53072062
ca_354,2021-07-15,22,,2021-07-01,16.23827181
ca_354,2021-07-16,12,,2021-07-02,16.90745338
ca_354,2021-07-17,22,,2021-07-03,17.53947326
ca_354,2021-07-18,10,,2021-07-04,18.14188911
ca_354,2021-07-19,16,,2021-07-05,18.72651165
ca_354,2021-07-20,19,,2021-07-06,19.30819335
ca_354,2021-07-21,27,,2021-07-07,19.90285402
ca_354,2021-07-22,26,,2021-07-08,20.52492324
ca_354,2021-07-23,22,,2021-07-09,21.18341438
ca_354,2021-07-24,39,,2021-07-10,21.87574125
ca_354,2021-07-25,15,,2021-07-11,22.58519089
ca_354,2021-07-26,26,,2021-07-12,23.31555794
ca_354,2021-07-27,26,,2021-07-13,24.07078449
ca_354,2021-07-28,33,,2021-07-14,24.84248893
ca_354,2021-07-29,12,,2021-07-15,25.61778309
ca_354,2021-07-30,40,,2021-07-16,26.38431699
ca_354,2021-07-31,17,,2021-07-17,27.13298722
ca_354,2021-08-01,26,,2021-07-18,27.85905911
ca_354,2021-08-02,38,,2021-07-19,28.56118472
ca_354,2021-08-03,42,,2021-07-20,29.24055505
ca_354,2021-08-04,42,,2021-07-21,29.90020728
ca_354,2021-08-05,35,,2021-07-22,30.54481698
ca_354,2021-08-06,30,,2021-07-23,31.19823317
ca_354,2021-08-07,26,,2021-07-24,31.87543438
ca_354,2021-08-08,28,,2021-07-25,32.55547971
ca_354,2021-08-09,28,,2021-07-26,33.20406212
ca_354,2021-08-10,34,,2021-07-27,33.79036664
ca_354,2021-08-11,39,,2021-07-28,34.29712942
ca_354,2021-08-12,52,,2021-07-29,34.7262156
ca_354,2021-08-13,47,,2021-07-30,35.09524762
ca_354,2021-08-14,30,,2021-07-31,35.43061521
ca_354,2021-08-15,22,,2021-08-01,35.75702863
ca_354,2021-08-16,30,,2021-08-02,36.08125333
ca_354,2021-08-17,36,,2021-08-03,36.40213822
ca_354,2021-08-18,48,,2021-08-04,36.75205928
ca_354,2021-08-19,54,,2021-08-05,37.11619255
ca_354,2021-08-20,44,,2021-08-06,37.44918119
ca_354,2021-08-21,21,,2021-08-07,37.70378094
ca_354,2021-08-22,30,,2021-08-08,37.8491777
ca_354,2021-08-23,46,,2021-08-09,37.88268621
ca_354,2021-08-24,38,,2021-08-10,37.82771533
ca_354,2021-08-25,40,,2021-08-11,37.72313501
ca_354,2021-08-26,40,,2021-08-12,37.60774973
ca_354,2021-08-27,24,,2021-08-13,37.49636319
ca_354,2021-08-28,23,,2021-08-14,37.38092005
ca_354,2021-08-29,31,,2021-08-15,37.3004967
ca_354,2021-08-30,58,,2021-08-16,37.24338541
ca_354,2021-08-31,50,,2021-08-17,37.15714226
ca_354,2021-09-01,39,,2021-08-18,36.98341797
ca_354,2021-09-02,39,,2021-08-19,36.68046774
ca_354,2021-09-03,22,,2021-08-20,36.23807096
ca_354,2021-09-04,26,,2021-08-21,35.6789905
ca_354,2021-09-05,33,,2021-08-22,35.04727112
ca_354,2021-09-06,20,,2021-08-23,34.39017092
ca_354,2021-09-07,24,,2021-08-24,33.72984137
ca_354,2021-09-08,56,,2021-08-25,33.03399282
ca_354,2021-09-09,24,,2021-08-26,32.26153277
ca_354,2021-09-10,22,,2021-08-27,31.3961662
ca_354,2021-09-11,32,,2021-08-28,30.4395326
ca_354,2021-09-12,20,,2021-08-29,29.40643913
ca_354,2021-09-13,26,,2021-08-30,28.32233565
ca_354,2021-09-14,30,,2021-08-31,27.22275919
ca_354,2021-09-15,22,,2021-09-01,26.15019306
ca_354,2021-09-16,6,,2021-09-02,25.14604332
ca_354,2021-09-17,25,,2021-09-03,24.23712267
ca_354,2021-09-18,16,,2021-09-04,23.41468794
ca_354,2021-09-19,19,,2021-09-05,22.62078346
ca_354,2021-09-20,11,,2021-09-06,21.82009945
ca_354,2021-09-21,19,,2021-09-07,21.02353073
ca_354,2021-09-22,32,,2021-09-08,20.26043751
ca_354,2021-09-23,18,,2021-09-09,19.56073463
ca_354,2021-09-24,28,,2021-09-10,18.94354014
ca_354,2021-09-25,14,,2021-09-11,18.40965653
ca_354,2021-09-26,10,,2021-09-12,17.93918124
ca_354,2021-09-27,22,,2021-09-13,17.49909649
ca_354,2021-09-28,10,,2021-09-14,17.05507399
ca_354,2021-09-29,11,,2021-09-15,16.59038374
ca_354,2021-09-30,17,,2021-09-16,16.12317376
ca_354,2021-10-01,8,,2021-09-17,15.64263214
ca_354,2021-10-02,16,,2021-09-18,15.14805996
ca_354,2021-10-03,0,,2021-09-19,14.67327325
ca_354,2021-10-04,16,,2021-09-20,14.26012447
ca_354,2021-10-05,13,,2021-09-21,13.94120827
ca_354,2021-10-06,12,,2021-09-22,13.72960275
ca_354,2021-10-07,8,,2021-09-23,13.61404654
ca_354,2021-10-08,20,,2021-09-24,13.56466549
ca_354,2021-10-09,14,,2021-09-25,13.54323485
ca_354,2021-10-10,11,,2021-09-26,13.51986388
ca_354,2021-10-11,26,,2021-09-27,13.49823746
ca_354,2021-10-12,16,,2021-09-28,13.51489734
ca_354,2021-10-13,16,,2021-09-29,13.5936892
ca_354,2021-10-14,14,,2021-09-30,13.74694019
ca_354,2021-10-15,22,,2021-10-01,13.97628441
ca_354,2021-10-16,14,,2021-10-02,14.2729047
ca_354,2021-10-17,17,,2021-10-03,14.61726696
ca_354,2021-10-18,22,,2021-10-04,14.97848541
ca_354,2021-10-19,14,,2021-10-05,15.3191426
ca_354,2021-10-20,30,,2021-10-06,15.60267122
ca_354,2021-10-21,9,,2021-10-07,15.80596756
ca_354,2021-10-22,6,,2021-10-08,15.93948867
ca_354,2021-10-23,0,,2021-10-09,16.04372346
ca_354,2021-10-24,10,,2021-10-10,16.10911537
ca_354,2021-10-25,14,,2021-10-11,16.13204783
ca_354,2021-10-26,20,,2021-10-12,16.12499054
ca_354,2021-10-27,22,,2021-10-13,16.10717521
ca_354,2021-10-28,28,,2021-10-14,16.0986976
ca_354,2021-10-29,10,,2021-10-15,16.11735892
ca_354,2021-10-30,10,,2021-10-16,16.17662755
ca_354,2021-10-31,12,,2021-10-17,16.28448629
ca_354,2021-11-01,31,,2021-10-18,16.44154047
ca_354,2021-11-02,15,,2021-10-19,16.63796544
ca_354,2021-11-03,22,,2021-10-20,16.86276781
ca_354,2021-11-04,33,,2021-10-21,17.13494451
ca_354,2021-11-05,14,,2021-10-22,17.46064554
ca_354,2021-11-06,16,,2021-10-23,17.82975375
ca_354,2021-11-07,24,,2021-10-24,18.22396222
ca_354,2021-11-08,26,,2021-10-25,18.6216186
ca_354,2021-11-09,22,,2021-10-26,18.99989207
ca_354,2021-11-10,10,,2021-10-27,19.33733568
ca_354,2021-11-11,21,,2021-10-28,19.61730194
ca_354,2021-11-12,32,,2021-10-29,19.83293818
ca_354,2021-11-13,9,,2021-10-30,19.99478338
ca_354,2021-11-14,16,,2021-10-31,20.1101328
ca_354,2021-11-15,14,,2021-11-01,20.12192883
ca_354,2021-11-16,23,,2021-11-02,20.01946577
ca_354,2021-11-17,14,,2021-11-03,19.8375992
ca_354,2021-11-18,10,,2021-11-04,19.63009932
ca_354,2021-11-19,24,,2021-11-05,19.45316068
