,date,cc_data,,dates,I
co_116,2021-08-17,80,,2021-06-25,47.8870667
co_116,2021-08-18,60,,2021-06-26,48.92247876
co_116,2021-08-19,97,,2021-06-27,49.97939887
co_116,2021-08-20,80,,2021-06-28,51.06073154
co_116,2021-08-21,84,,2021-06-29,52.165153
co_116,2021-08-22,44,,2021-06-30,53.28731297
co_116,2021-08-23,70,,2021-07-01,54.41928971
co_116,2021-08-24,169,,2021-07-02,55.55317508
co_116,2021-08-25,79,,2021-07-03,56.68508057
co_116,2021-08-26,121,,2021-07-04,57.78387934
co_116,2021-08-27,112,,2021-07-05,58.73905845
co_116,2021-08-28,76,,2021-07-06,59.52392313
co_116,2021-08-29,103,,2021-07-07,60.18814664
co_116,2021-08-30,166,,2021-07-08,60.81595145
co_116,2021-08-31,181,,2021-07-09,61.49667638
co_116,2021-09-01,130,,2021-07-10,62.30509069
co_116,2021-09-02,207,,2021-07-11,63.28576161
co_116,2021-09-03,121,,2021-07-12,64.45285887
co_116,2021-09-04,64,,2021-07-13,65.79503209
co_116,2021-09-05,106,,2021-07-14,67.28183252
co_116,2021-09-06,107,,2021-07-15,68.87358757
co_116,2021-09-07,115,,2021-07-16,70.54013843
co_116,2021-09-08,145,,2021-07-17,72.29465777
co_116,2021-09-09,154,,2021-07-18,74.17733298
co_116,2021-09-10,181,,2021-07-19,76.22866289
co_116,2021-09-11,62,,2021-07-20,78.47505672
co_116,2021-09-12,93,,2021-07-21,80.91948924
co_116,2021-09-13,144,,2021-07-22,83.53544539
co_116,2021-09-14,127,,2021-07-23,86.26559497
co_116,2021-09-15,110,,2021-07-24,89.03055557
co_116,2021-09-16,158,,2021-07-25,91.74608036
co_116,2021-09-17,156,,2021-07-26,94.35054491
co_116,2021-09-18,108,,2021-07-27,96.8444958
co_116,2021-09-19,131,,2021-07-28,99.31164913
co_116,2021-09-20,110,,2021-07-29,101.8746176
co_116,2021-09-21,128,,2021-07-30,104.7367895
co_116,2021-09-22,197,,2021-07-31,107.9112295
co_116,2021-09-23,86,,2021-08-01,111.2704006
co_116,2021-09-24,119,,2021-08-02,114.6300691
co_116,2021-09-25,129,,2021-08-03,117.808534
co_116,2021-09-26,75,,2021-08-04,120.6663962
co_116,2021-09-27,150,,2021-08-05,123.128318
co_116,2021-09-28,86,,2021-08-06,125.18022
co_116,2021-09-29,178,,2021-08-07,126.8598034
co_116,2021-09-30,126,,2021-08-08,128.2423681
co_116,2021-10-01,197,,2021-08-09,129.41869
co_116,2021-10-02,90,,2021-08-10,130.4242124
co_116,2021-10-03,134,,2021-08-11,131.1750299
co_116,2021-10-04,170,,2021-08-12,131.5891025
co_116,2021-10-05,108,,2021-08-13,131.622243
co_116,2021-10-06,169,,2021-08-14,131.2754671
co_116,2021-10-07,219,,2021-08-15,130.5989122
co_116,2021-10-08,173,,2021-08-16,129.6954984
co_116,2021-10-09,36,,2021-08-17,128.7166435
co_116,2021-10-10,143,,2021-08-18,127.8359899
co_116,2021-10-11,131,,2021-08-19,127.214661
co_116,2021-10-12,133,,2021-08-20,126.9470321
co_116,2021-10-13,196,,2021-08-21,126.9824466
co_116,2021-10-14,116,,2021-08-22,127.0983642
co_116,2021-10-15,102,,2021-08-23,127.1884123
co_116,2021-10-16,133,,2021-08-24,127.2596403
co_116,2021-10-17,132,,2021-08-25,127.3603309
co_116,2021-10-18,153,,2021-08-26,127.5494108
co_116,2021-10-19,115,,2021-08-27,127.8755645
co_116,2021-10-20,182,,2021-08-28,128.3638375
co_116,2021-10-21,208,,2021-08-29,129.0076529
co_116,2021-10-22,161,,2021-08-30,129.7728329
co_116,2021-10-23,74,,2021-08-31,130.6095021
co_116,2021-10-24,139,,2021-09-01,131.4705019
co_116,2021-10-25,143,,2021-09-02,132.3386099
co_116,2021-10-26,229,,2021-09-03,133.2449974
co_116,2021-10-27,215,,2021-09-04,134.2424217
co_116,2021-10-28,233,,2021-09-05,135.3968642
co_116,2021-10-29,200,,2021-09-06,136.7237131
co_116,2021-10-30,111,,2021-09-07,138.1991824
co_116,2021-10-31,180,,2021-09-08,139.7749561
co_116,2021-11-01,156,,2021-09-09,141.3882636
co_116,2021-11-02,128,,2021-09-10,142.967713
co_116,2021-11-03,270,,2021-09-11,144.4421622
co_116,2021-11-04,204,,2021-09-12,145.7520577
co_116,2021-11-05,208,,2021-09-13,146.8630427
co_116,2021-11-06,122,,2021-09-14,147.7853917
co_116,2021-11-07,135,,2021-09-15,148.5948934
co_116,2021-11-08,88,,2021-09-16,149.3323629
co_116,2021-11-09,160,,2021-09-17,149.9215203
co_116,2021-11-10,218,,2021-09-18,150.3401557
co_116,2021-11-11,150,,2021-09-19,150.6201666
co_116,2021-11-12,215,,2021-09-20,150.8211074
co_116,2021-11-13,102,,2021-09-21,151.0120842
co_116,2021-11-14,174,,2021-09-22,151.2618245
co_116,2021-11-15,158,,2021-09-23,151.6325023
co_116,2021-11-16,200,,2021-09-24,152.1731828
co_116,2021-11-17,205,,2021-09-25,152.9141197
co_116,2021-11-18,198,,2021-09-26,153.8570584
co_116,2021-11-19,152,,2021-09-27,154.9615788
co_116,2021-11-20,47,,2021-09-28,156.2246781
co_116,2021-11-21,85,,2021-09-29,157.8719373
co_116,2021-11-22,126,,2021-09-30,159.9780102
co_116,2021-11-23,127,,2021-10-01,162.4553046
co_116,2021-11-24,186,,2021-10-02,165.1340193
co_116,2021-11-25,95,,2021-10-03,167.8168664
co_116,2021-11-26,104,,2021-10-04,170.3129449
co_116,2021-11-27,132,,2021-10-05,172.4647477
co_116,2021-11-28,67,,2021-10-06,174.1642125
co_116,2021-11-29,130,,2021-10-07,175.3620174
co_116,2021-11-30,203,,2021-10-08,176.0811604
co_116,2021-12-01,134,,2021-10-09,176.4322975
co_116,2021-12-02,192,,2021-10-10,176.5813562
co_116,2021-12-03,111,,2021-10-11,176.5836188
co_116,2021-12-04,69,,2021-10-12,176.3932771
co_116,2021-12-05,79,,2021-10-13,175.8976477
co_116,2021-12-06,121,,2021-10-14,174.9829176
co_116,2021-12-07,110,,2021-10-15,173.5818713
co_116,2021-12-08,147,,2021-10-16,171.7051205
co_116,2021-12-09,65,,2021-10-17,169.4601208
co_116,2021-12-10,66,,2021-10-18,167.0340803
co_116,2021-12-11,53,,2021-10-19,164.6467651
co_116,2021-12-12,58,,2021-10-20,162.4822637
co_116,2021-12-13,101,,2021-10-21,160.5899159
co_116,2021-12-14,84,,2021-10-22,158.7838472
co_116,2021-12-15,102,,2021-10-23,156.9054713
co_116,2021-12-16,79,,2021-10-24,154.8813221
co_116,2021-12-17,63,,2021-10-25,152.6597977
co_116,2021-12-18,61,,2021-10-26,150.2252581
co_116,2021-12-19,78,,2021-10-27,147.5951066
co_116,2021-12-20,86,,2021-10-28,144.8159974
co_116,2021-12-21,120,,2021-10-29,141.9606437
co_116,2021-12-22,195,,2021-10-30,139.1184564
co_116,2021-12-23,182,,2021-10-31,136.3794194
co_116,2021-12-24,195,,2021-11-01,133.8165857
co_116,2021-12-25,181,,2021-11-02,131.4597489
co_116,2021-12-26,118,,2021-11-03,129.2584528
co_116,2021-12-27,223,,2021-11-04,127.0095045
co_116,2021-12-28,284,,2021-11-05,124.3999685
co_116,2021-12-29,455,,2021-11-06,121.3582956
co_116,2021-12-30,410,,2021-11-07,118.0084776
co_116,2021-12-31,420,,2021-11-08,114.5641576
co_116,2022-01-01,315,,2021-11-09,111.2540829
co_116,2022-01-02,176,,2021-11-10,108.2722079
co_116,2022-01-03,349,,2021-11-11,105.7366352
co_116,2022-01-04,221,,2021-11-12,103.686129
co_116,2022-01-05,309,,2021-11-13,102.0915576
co_116,2022-01-06,299,,2021-11-14,100.871866
co_116,2022-01-07,211,,2021-11-15,99.91964356
co_116,2022-01-08,103,,2021-11-16,99.06374306
co_116,2022-01-09,866,,2021-11-17,97.52757508
co_116,2022-01-10,658,,2021-11-18,94.94464756
co_116,2022-01-11,388,,2021-11-19,91.71803729
co_116,2022-01-12,412,,2021-11-20,88.59697505
co_116,2022-01-13,303,,2021-11-21,86.36587449
co_116,2022-01-14,582,,2021-11-22,85.63774598
co_116,2022-01-15,159,,2021-11-23,86.70713728
co_116,2022-01-16,236,,2021-11-24,89.5276679
co_116,2022-01-17,308,,2021-11-25,93.79593928
co_116,2022-01-18,237,,2021-11-26,99.08209602
co_116,2022-01-19,501,,2021-11-27,105.0300639
co_116,2022-01-20,433,,2021-11-28,111.5825113
co_116,2022-01-21,350,,2021-11-29,119.0166774
co_116,2022-01-22,196,,2021-11-30,128.1050865
co_116,2022-01-23,200,,2021-12-01,139.2587846
co_116,2022-01-24,205,,2021-12-02,152.4529247
co_116,2022-01-25,145,,2021-12-03,167.3366312
co_116,2022-01-26,295,,2021-12-04,183.3226148
co_116,2022-01-27,197,,2021-12-05,199.651067
co_116,2022-01-28,194,,2021-12-06,215.4845586
co_116,2022-01-29,135,,2021-12-07,230.0319527
co_116,2022-01-30,124,,2021-12-08,242.7022391
co_116,2022-01-31,148,,2021-12-09,253.3396654
co_116,2022-02-01,97,,2021-12-10,262.5439941
co_116,2022-02-02,104,,2021-12-11,271.6030861
co_116,2022-02-03,61,,2021-12-12,281.7111036
co_116,2022-02-04,91,,2021-12-13,292.8717868
co_116,2022-02-05,47,,2021-12-14,304.2498803
co_116,2022-02-06,67,,2021-12-15,314.7382745
co_116,2022-02-07,56,,2021-12-16,323.3489039
co_116,2022-02-08,57,,2021-12-17,329.4692134
co_116,2022-02-09,75,,2021-12-18,333.018166
co_116,2022-02-10,45,,2021-12-19,334.360041
co_116,2022-02-11,75,,2021-12-20,334.1375777
co_116,2022-02-12,22,,2021-12-21,333.0272607
co_116,2022-02-13,26,,2021-12-22,331.3806837
co_116,2022-02-14,28,,2021-12-23,328.9191542
co_116,2022-02-15,42,,2021-12-24,325.2208714
co_116,2022-02-16,43,,2021-12-25,319.8155127
co_116,2022-02-17,40,,2021-12-26,312.2944191
co_116,2022-02-18,60,,2021-12-27,302.4465359
co_116,2022-02-19,18,,2021-12-28,290.3531639
co_116,2022-02-20,14,,2021-12-29,276.4576715
co_116,2022-02-21,22,,2021-12-30,261.5953512
co_116,2022-02-22,39,,2021-12-31,246.8518685
co_116,2022-02-23,31,,2022-01-01,233.3082837
co_116,2022-02-24,24,,2022-01-02,221.6623389
co_116,2022-02-25,39,,2022-01-03,211.698105
co_116,2022-02-26,13,,2022-01-04,202.15408
co_116,2022-02-27,17,,2022-01-05,192.4182856
co_116,2022-02-28,12,,2022-01-06,182.1228019
co_116,2022-03-01,16,,2022-01-07,171.2897196
co_116,2022-03-02,25,,2022-01-08,160.1919709
co_116,2022-03-03,22,,2022-01-09,149.1931578
co_116,2022-03-04,17,,2022-01-10,138.6354798
co_116,2022-03-05,0,,2022-01-11,128.7616495
co_116,2022-03-06,9,,2022-01-12,119.6757252
co_116,2022-03-07,23,,2022-01-13,111.3568244
co_116,2022-03-08,22,,2022-01-14,103.6877552
co_116,2022-03-09,20,,2022-01-15,96.4998704
co_116,2022-03-10,25,,2022-01-16,89.64050539
co_116,2022-03-11,27,,2022-01-17,82.99233661
co_116,2022-03-12,0,,2022-01-18,76.41264821
co_116,2022-03-13,7,,2022-01-19,70.00613362
co_116,2022-03-14,28,,2022-01-20,64.02646567
co_116,2022-03-15,45,,2022-01-21,58.73304139
co_116,2022-03-16,31,,2022-01-22,54.29431805
co_116,2022-03-17,0,,2022-01-23,50.72393968
co_116,2022-03-18,0,,2022-01-24,47.85554385
co_116,2022-03-19,0,,2022-01-25,45.3951616
co_116,2022-03-20,58,,2022-01-26,42.99990249
co_116,2022-03-21,15,,2022-01-27,40.39820413
co_116,2022-03-22,22,,2022-01-28,37.56509649
co_116,2022-03-23,42,,2022-01-29,34.78421678
co_116,2022-03-24,30,,2022-01-30,32.12395364
co_116,2022-03-25,32,,2022-01-31,29.65632448
co_116,2022-03-26,0,,2022-02-01,27.50800706
co_116,2022-03-27,0,,2022-02-02,25.7956225
co_116,2022-03-28,41,,2022-02-03,24.58077384
co_116,2022-03-29,74,,2022-02-04,23.83885415
co_116,2022-03-30,34,,2022-02-05,23.43957392
co_116,2022-03-31,30,,2022-02-06,23.17680986
co_116,2022-04-01,28,,2022-02-07,22.82400034
co_116,2022-04-02,5,,2022-02-08,22.2161771
co_116,2022-04-03,0,,2022-02-09,21.36714597
co_116,2022-04-04,39,,2022-02-10,20.51016405
co_116,2022-04-05,37,,2022-02-11,19.68609064
co_116,2022-04-06,24,,2022-02-12,18.88009271
co_116,2022-04-07,14,,2022-02-13,18.14173684
co_116,2022-04-08,24,,2022-02-14,17.54316835
co_116,2022-04-09,9,,2022-02-15,17.1457845
co_116,2022-04-10,9,,2022-02-16,16.9778756
co_116,2022-04-11,22,,2022-02-17,17.01944586
co_116,2022-04-12,35,,2022-02-18,17.20519251
co_116,2022-04-13,33,,2022-02-19,17.44473956
co_116,2022-04-14,42,,2022-02-20,17.65193806
co_116,2022-04-15,39,,2022-02-21,17.78797977
co_116,2022-04-16,14,,2022-02-22,17.91033368
co_116,2022-04-17,19,,2022-02-23,18.09239641
co_116,2022-04-18,49,,2022-02-24,18.3958405
co_116,2022-04-19,36,,2022-02-25,18.85352162
co_116,2022-04-20,37,,2022-02-26,19.46327448
co_116,2022-04-21,60,,2022-02-27,20.19827484
co_116,2022-04-22,65,,2022-02-28,21.01520242
co_116,2022-04-23,0,,2022-03-01,21.859709
co_116,2022-04-24,24,,2022-03-02,22.67276706
co_116,2022-04-25,22,,2022-03-03,23.39822382
co_116,2022-04-26,28,,2022-03-04,23.99164298
co_116,2022-04-27,63,,2022-03-05,24.43471839
co_116,2022-04-28,81,,2022-03-06,24.75627185
co_116,2022-04-29,37,,2022-03-07,25.01735953
co_116,2022-04-30,19,,2022-03-08,25.19294697
co_116,2022-05-01,10,,2022-03-09,25.26127897
co_116,2022-05-02,53,,2022-03-10,25.22650269
co_116,2022-05-03,37,,2022-03-11,25.10936303
co_116,2022-05-04,49,,2022-03-12,24.94057719
co_116,2022-05-05,42,,2022-03-13,24.75670236
co_116,2022-05-06,40,,2022-03-14,24.59579454
co_116,2022-05-07,29,,2022-03-15,24.49334528
co_116,2022-05-08,31,,2022-03-16,24.47720473
co_116,2022-05-09,53,,2022-03-17,24.55902518
co_116,2022-05-10,39,,2022-03-18,24.72205449
co_116,2022-05-11,82,,2022-03-19,24.92077755
co_116,2022-05-12,55,,2022-03-20,25.13186523
co_116,2022-05-13,52,,2022-03-21,25.35772392
co_116,2022-05-14,37,,2022-03-22,25.61789207
co_116,2022-05-15,43,,2022-03-23,25.93581922
co_116,2022-05-16,44,,2022-03-24,26.32940976
co_116,2022-05-17,73,,2022-03-25,26.80478962
co_116,2022-05-18,70,,2022-03-26,27.35257985
co_116,2022-05-19,89,,2022-03-27,27.94948004
co_116,2022-05-20,74,,2022-03-28,28.56462114
co_116,2022-05-21,27,,2022-03-29,29.16975214
co_116,2022-05-22,24,,2022-03-30,29.75434711
co_116,2022-05-23,228,,2022-03-31,30.33939243
co_116,2022-05-24,54,,2022-04-01,30.94008135
co_116,2022-05-25,82,,2022-04-02,31.56188263
co_116,2022-05-26,104,,2022-04-03,32.20884953
co_116,2022-05-27,62,,2022-04-04,32.88222818
co_116,2022-05-28,62,,2022-04-05,33.5799866
co_116,2022-05-29,68,,2022-04-06,34.29639362
co_116,2022-05-30,47,,2022-04-07,35.0210429
co_116,2022-05-31,64,,2022-04-08,35.73920448
co_116,2022-06-01,188,,2022-04-09,36.43519486
co_116,2022-06-02,140,,2022-04-10,37.09607807
co_116,2022-06-03,109,,2022-04-11,37.71716538
co_116,2022-06-04,63,,2022-04-12,38.30942129
co_116,2022-06-05,44,,2022-04-13,38.87719534
co_116,2022-06-06,66,,2022-04-14,39.37123388
co_116,2022-06-07,100,,2022-04-15,39.77979888
co_116,2022-06-08,111,,2022-04-16,40.12749559
co_116,2022-06-09,115,,2022-04-17,40.45554442
co_116,2022-06-10,78,,2022-04-18,40.80819094
co_116,2022-06-11,68,,2022-04-19,41.22413239
co_116,2022-06-12,123,,2022-04-20,41.73040286
co_116,2022-06-13,126,,2022-04-21,42.34051547
co_116,2022-06-14,78,,2022-04-22,43.0548073
co_116,2022-06-15,67,,2022-04-23,43.86098285
co_116,2022-06-16,64,,2022-04-24,44.73550546
co_116,2022-06-17,57,,2022-04-25,45.6498708
co_116,2022-06-18,76,,2022-04-26,46.58660477
co_116,2022-06-19,0,,2022-04-27,47.55381775
co_116,2022-06-20,81,,2022-04-28,48.5762664
co_116,2022-06-21,55,,2022-04-29,49.68010111
co_116,2022-06-22,85,,2022-04-30,50.88191869
co_116,2022-06-23,94,,2022-05-01,52.18116756
co_116,2022-06-24,61,,2022-05-02,53.55487859
co_116,2022-06-25,53,,2022-05-03,54.96249876
co_116,2022-06-26,42,,2022-05-04,56.3577263
co_116,2022-06-27,43,,2022-05-05,57.70567418
co_116,2022-06-28,72,,2022-05-06,59.00708275
co_116,2022-06-29,70,,2022-05-07,60.30752307
co_116,2022-06-30,91,,2022-05-08,61.68014792
co_116,2022-07-01,54,,2022-05-09,63.24888695
co_116,2022-07-02,35,,2022-05-10,65.03309566
co_116,2022-07-03,21,,2022-05-11,66.97361101
co_116,2022-07-04,26,,2022-05-12,68.97468875
co_116,2022-07-05,55,,2022-05-13,70.93450531
co_116,2022-07-06,75,,2022-05-14,72.76808509
co_116,2022-07-07,74,,2022-05-15,74.42137369
co_116,2022-07-08,59,,2022-05-16,75.87067431
co_116,2022-07-09,48,,2022-05-17,77.12096907
co_116,2022-07-10,30,,2022-05-18,78.2036068
co_116,2022-07-11,56,,2022-05-19,79.17199953
co_116,2022-07-12,59,,2022-05-20,80.11387909
co_116,2022-07-13,70,,2022-05-21,81.1737038
co_116,2022-07-14,71,,2022-05-22,82.34548563
co_116,2022-07-15,63,,2022-05-23,83.51071759
co_116,2022-07-16,62,,2022-05-24,84.51675157
co_116,2022-07-17,43,,2022-05-25,85.2306744
co_116,2022-07-18,53,,2022-05-26,85.57447734
co_116,2022-07-19,32,,2022-05-27,85.54482288
co_116,2022-07-20,58,,2022-05-28,85.20150103
co_116,2022-07-21,62,,2022-05-29,84.64381476
co_116,2022-07-22,32,,2022-05-30,83.97459299
co_116,2022-07-23,28,,2022-05-31,83.24683163
co_116,2022-07-24,5,,2022-06-01,82.39261449
co_116,2022-07-25,59,,2022-06-02,81.26460264
co_116,2022-07-26,47,,2022-06-03,79.78494835
co_116,2022-07-27,67,,2022-06-04,77.94814108
co_116,2022-07-28,50,,2022-06-05,75.80146391
co_116,2022-07-29,29,,2022-06-06,73.43167726
co_116,2022-07-30,34,,2022-06-07,70.95791297
co_116,2022-07-31,18,,2022-06-08,68.52315074
co_116,2022-08-01,27,,2022-06-09,66.27404478
co_116,2022-08-02,20,,2022-06-10,64.33371035
co_116,2022-08-03,54,,2022-06-11,62.76051397
co_116,2022-08-04,31,,2022-06-12,61.49133224
co_116,2022-08-05,21,,2022-06-13,60.34144191
co_116,2022-08-06,15,,2022-06-14,59.25437979
co_116,2022-08-07,25,,2022-06-15,58.24616237
co_116,2022-08-08,31,,2022-06-16,57.3564396
co_116,2022-08-09,28,,2022-06-17,56.62554379
co_116,2022-08-10,44,,2022-06-18,56.07749005
co_116,2022-08-11,58,,2022-06-19,55.70889121
co_116,2022-08-12,32,,2022-06-20,55.48210534
co_116,2022-08-13,23,,2022-06-21,55.32975689
co_116,2022-08-14,17,,2022-06-22,55.17038842
co_116,2022-08-15,19,,2022-06-23,54.93186473
co_116,2022-08-16,32,,2022-06-24,54.58618771
co_116,2022-08-17,36,,2022-06-25,54.1906487
co_116,2022-08-18,41,,2022-06-26,53.83279077
co_116,2022-08-19,20,,2022-06-27,53.60484791
co_116,2022-08-20,14,,2022-06-28,53.52971019
co_116,2022-08-21,14,,2022-06-29,53.56841713
co_116,2022-08-22,7,,2022-06-30,53.6529342
co_116,2022-08-23,23,,2022-07-01,53.70947833
co_116,2022-08-24,20,,2022-07-02,53.6738564
co_116,2022-08-25,46,,2022-07-03,53.50172068
co_116,2022-08-26,24,,2022-07-04,53.1698484
co_116,2022-08-27,19,,2022-07-05,52.6751996
co_116,2022-08-28,12,,2022-07-06,52.03446742
co_116,2022-08-29,17,,2022-07-07,51.28341187
co_116,2022-08-30,71,,2022-07-08,50.44525151
co_116,2022-08-31,48,,2022-07-09,49.45821279
co_116,2022-09-01,40,,2022-07-10,48.28794758
co_116,2022-09-02,20,,2022-07-11,46.94262469
co_116,2022-09-03,12,,2022-07-12,45.45763107
co_116,2022-09-04,10,,2022-07-13,43.88512376
co_116,2022-09-05,8,,2022-07-14,42.28814204
co_116,2022-09-06,9,,2022-07-15,40.73513816
co_116,2022-09-07,31,,2022-07-16,39.29194331
co_116,2022-09-08,14,,2022-07-17,38.01124971
co_116,2022-09-09,10,,2022-07-18,36.9156959
co_116,2022-09-10,10,,2022-07-19,35.97410689
co_116,2022-09-11,9,,2022-07-20,35.10336005
co_116,2022-09-12,14,,2022-07-21,34.28633527
co_116,2022-09-13,18,,2022-07-22,33.54343919
co_116,2022-09-14,25,,2022-07-23,32.8995497
co_116,2022-09-15,19,,2022-07-24,32.37307356
co_116,2022-09-16,8,,2022-07-25,31.96838509
co_116,2022-09-17,13,,2022-07-26,31.67072955
co_116,2022-09-18,6,,2022-07-27,31.44301411
co_116,2022-09-19,18,,2022-07-28,31.23126548
co_116,2022-09-20,17,,2022-07-29,30.97715896
co_116,2022-09-21,27,,2022-07-30,30.63614359
co_116,2022-09-22,15,,2022-07-31,30.20349483
co_116,2022-09-23,13,,2022-08-01,29.73699743
co_116,2022-09-24,6,,2022-08-02,29.2685925
co_116,2022-09-25,12,,2022-08-03,28.79076631
co_116,2022-09-26,14,,2022-08-04,28.3081261
co_116,2022-09-27,13,,2022-08-05,27.8333834
co_116,2022-09-28,45,,2022-08-06,27.38024421
co_116,2022-09-29,26,,2022-08-07,26.95875934
co_116,2022-09-30,15,,2022-08-08,26.57280924
co_116,2022-10-01,12,,2022-08-09,26.21994825
co_116,2022-10-02,10,,2022-08-10,25.8931852
co_116,2022-10-03,15,,2022-08-11,25.58343368
co_116,2022-10-04,26,,2022-08-12,25.2829539
co_116,2022-10-05,22,,2022-08-13,24.99023206
co_116,2022-10-06,27,,2022-08-14,24.72713701
co_116,2022-10-07,8,,2022-08-15,24.55021737
co_116,2022-10-08,11,,2022-08-16,24.47746148
co_116,2022-10-09,10,,2022-08-17,24.49076939
co_116,2022-10-10,17,,2022-08-18,24.55317978
co_116,2022-10-11,15,,2022-08-19,24.62084003
co_116,2022-10-12,24,,2022-08-20,24.65056043
co_116,2022-10-13,22,,2022-08-21,24.60595669
co_116,2022-10-14,17,,2022-08-22,24.46125396
co_116,2022-10-15,11,,2022-08-23,24.20371754
co_116,2022-10-16,12,,2022-08-24,23.83732757
co_116,2022-10-17,16,,2022-08-25,23.38741879
co_116,2022-10-18,28,,2022-08-26,22.88445878
co_116,2022-10-19,37,,2022-08-27,22.26590053
co_116,2022-10-20,15,,2022-08-28,21.48723656
co_116,2022-10-21,18,,2022-08-29,20.56381023
co_116,2022-10-22,12,,2022-08-30,19.5445218
co_116,2022-10-23,9,,2022-08-31,18.49273029
co_116,2022-10-24,12,,2022-09-01,17.47399733
co_116,2022-10-25,25,,2022-09-02,16.54686931
co_116,2022-10-26,33,,2022-09-03,15.75623246
co_116,2022-10-27,25,,2022-09-04,15.12871304
co_116,2022-10-28,99,,2022-09-05,14.66599218
co_116,2022-10-29,26,,2022-09-06,14.33652469
co_116,2022-10-30,23,,2022-09-07,14.08164791
co_116,2022-10-31,25,,2022-09-08,13.8965295
co_116,2022-11-01,32,,2022-09-09,13.82224462
co_116,2022-11-02,38,,2022-09-10,13.89128359
co_116,2022-11-03,28,,2022-09-11,14.11732521
co_116,2022-11-04,25,,2022-09-12,14.49303278
co_116,2022-11-05,21,,2022-09-13,14.98935744
co_116,2022-11-06,37,,2022-09-14,15.55518341
co_116,2022-11-07,27,,2022-09-15,16.12315399
co_116,2022-11-08,28,,2022-09-16,16.62231393
co_116,2022-11-09,29,,2022-09-17,16.99452855
co_116,2022-11-10,25,,2022-09-18,17.2191188
co_116,2022-11-11,17,,2022-09-19,17.34575836
co_116,2022-11-12,41,,2022-09-20,17.44506549
co_116,2022-11-13,18,,2022-09-21,17.50149452
co_116,2022-11-14,34,,2022-09-22,17.50397305
co_116,2022-11-15,60,,2022-09-23,17.45574634
co_116,2022-11-16,53,,2022-09-24,17.36895556
co_116,2022-11-17,40,,2022-09-25,17.26064882
co_116,2022-11-18,26,,2022-09-26,17.1501071
co_116,2022-11-19,17,,2022-09-27,17.05622181
co_116,2022-11-20,22,,2022-09-28,16.99555949
co_116,2022-11-21,35,,2022-09-29,16.98020876
co_116,2022-11-22,52,,2022-09-30,17.01415361
co_116,2022-11-23,40,,2022-10-01,17.08801114
co_116,2022-11-24,22,,2022-10-02,17.17163051
co_116,2022-11-25,21,,2022-10-03,17.22683932
co_116,2022-11-26,18,,2022-10-04,17.25505576
co_116,2022-11-27,14,,2022-10-05,17.28658887
co_116,2022-11-28,31,,2022-10-06,17.36059226
co_116,2022-11-29,39,,2022-10-07,17.51142881
co_116,2022-11-30,29,,2022-10-08,17.76004858
co_116,2022-12-01,48,,2022-10-09,18.10887464
co_116,2022-12-02,37,,2022-10-10,18.54340236
co_116,2022-12-03,23,,2022-10-11,19.03825376
co_116,2022-12-04,17,,2022-10-12,19.56668488
co_116,2022-12-05,18,,2022-10-13,20.11487651
co_116,2022-12-06,62,,2022-10-14,20.69398397
co_116,2022-12-07,35,,2022-10-15,21.35768154
co_116,2022-12-08,29,,2022-10-16,22.18407672
co_116,2022-12-09,22,,2022-10-17,23.18745139
co_116,2022-12-10,12,,2022-10-18,24.33516424
co_116,2022-12-11,8,,2022-10-19,25.56826635
co_116,2022-12-12,22,,2022-10-20,26.8161247
co_116,2022-12-13,21,,2022-10-21,28.00663194
co_116,2022-12-14,23,,2022-10-22,29.07627187
co_116,2022-12-15,15,,2022-10-23,29.9779641
co_116,2022-12-16,17,,2022-10-24,30.69018575
co_116,2022-12-17,10,,2022-10-25,31.22978168
co_116,2022-12-18,9,,2022-10-26,31.6648932
co_116,2022-12-19,21,,2022-10-27,32.05095404
co_116,2022-12-20,17,,2022-10-28,32.38457335
co_116,2022-12-21,25,,2022-10-29,32.64448933
co_116,2022-12-22,14,,2022-10-30,32.80630017
co_116,2022-12-23,18,,2022-10-31,32.85340359
co_116,2022-12-24,13,,2022-11-01,32.784158
co_116,2022-12-25,8,,2022-11-02,32.616948
co_116,2022-12-26,7,,2022-11-03,32.39101159
co_116,2022-12-27,16,,2022-11-04,32.15805482
co_116,2022-12-28,28,,2022-11-05,31.9707336
co_116,2022-12-29,20,,2022-11-06,31.86467047
co_116,2022-12-30,28,,2022-11-07,31.83227075
co_116,2022-12-31,10,,2022-11-08,31.81818972
co_116,2023-01-01,10,,2022-11-09,31.81559405
co_116,2023-01-02,14,,2022-11-10,31.82450786
co_116,2023-01-03,17,,2022-11-11,31.83586895
co_116,2023-01-04,11,,2022-11-12,31.83758242
co_116,2023-01-05,15,,2022-11-13,31.81865214
co_116,2023-01-06,6,,2022-11-14,31.77183591
co_116,2023-01-07,11,,2022-11-15,31.69543762
co_116,2023-01-08,7,,2022-11-16,31.59286391
co_116,2023-01-09,9,,2022-11-17,31.47094179
co_116,2023-01-10,8,,2022-11-18,31.33733044
co_116,2023-01-11,21,,2022-11-19,31.19660025
co_116,2023-01-12,34,,2022-11-20,31.04907699
co_116,2023-01-13,9,,2022-11-21,30.9344851
co_116,2023-01-14,0,,2022-11-22,30.8865672
co_116,2023-01-15,19,,2022-11-23,30.88663091
co_116,2023-01-16,0,,2022-11-24,30.88977756
