,date,cc_data,,dates,I
oh_102,14/08/2022,0,,09/06/2022,
oh_102,15/08/2022,133,,10/06/2022,
oh_102,16/08/2022,0,,11/06/2022,
oh_102,17/08/2022,0,,12/06/2022,
oh_102,19/08/2022,0,,13/06/2022,
oh_102,20/08/2022,0,,14/06/2022,
oh_102,21/08/2022,0,,15/06/2022,
oh_102,22/08/2022,92,,16/06/2022,
oh_102,23/08/2022,0,,17/06/2022,
oh_102,24/08/2022,0,,18/06/2022,
oh_102,25/08/2022,0,,19/06/2022,
oh_102,29/08/2022,95,,20/06/2022,
oh_102,30/08/2022,0,,21/06/2022,
oh_102,31/08/2022,0,,22/06/2022,
oh_102,01/09/2022,0,,23/06/2022,
oh_102,02/09/2022,0,,24/06/2022,
oh_102,03/09/2022,0,,25/06/2022,
oh_102,04/09/2022,0,,26/06/2022,
oh_102,05/09/2022,0,,27/06/2022,
oh_102,06/09/2022,129,,28/06/2022,
oh_102,07/09/2022,0,,29/06/2022,
oh_102,08/09/2022,0,,30/06/2022,
oh_102,10/09/2022,0,,01/07/2022,
oh_102,12/09/2022,90,,02/07/2022,
oh_102,14/09/2022,0,,03/07/2022,
oh_102,19/09/2022,85,,04/07/2022,
oh_102,20/09/2022,0,,05/07/2022,
oh_102,21/09/2022,0,,06/07/2022,
oh_102,22/09/2022,0,,07/07/2022,
oh_102,23/09/2022,0,,08/07/2022,
oh_102,26/09/2022,51,,09/07/2022,
oh_102,02/10/2022,0,,10/07/2022,
oh_102,03/10/2022,45,,11/07/2022,
oh_102,06/10/2022,0,,12/07/2022,
oh_102,07/10/2022,0,,13/07/2022,
oh_102,09/10/2022,0,,14/07/2022,
oh_102,10/10/2022,0,,15/07/2022,
oh_102,11/10/2022,38,,16/07/2022,
oh_102,13/10/2022,0,,17/07/2022,
oh_102,17/10/2022,29,,18/07/2022,
oh_102,19/10/2022,0,,19/07/2022,
oh_102,22/10/2022,0,,20/07/2022,
oh_102,23/10/2022,6,,21/07/2022,
oh_102,24/10/2022,34,,22/07/2022,
oh_102,25/10/2022,0,,23/07/2022,
oh_102,29/10/2022,0,,24/07/2022,
oh_102,30/10/2022,0,,25/07/2022,
oh_102,31/10/2022,38,,26/07/2022,
oh_102,04/11/2022,0,,27/07/2022,
oh_102,05/11/2022,0,,28/07/2022,
oh_102,07/11/2022,21,,29/07/2022,
oh_102,09/11/2022,0,,30/07/2022,
oh_102,10/11/2022,0,,31/07/2022,
oh_102,14/11/2022,37,,01/08/2022,
oh_102,17/11/2022,0,,02/08/2022,
oh_102,21/11/2022,28,,03/08/2022,
oh_102,24/11/2022,0,,04/08/2022,
oh_102,26/11/2022,0,,05/08/2022,
oh_102,27/11/2022,0,,06/08/2022,
oh_102,28/11/2022,36,,07/08/2022,
oh_102,29/11/2022,0,,08/08/2022,
oh_102,02/12/2022,0,,09/08/2022,
oh_102,03/12/2022,0,,10/08/2022,
oh_102,05/12/2022,21,,11/08/2022,
oh_102,06/12/2022,0,,12/08/2022,
oh_102,07/12/2022,0,,13/08/2022,
oh_102,08/12/2022,0,,14/08/2022,
oh_102,09/12/2022,0,,15/08/2022,
oh_102,12/12/2022,51,,16/08/2022,
oh_102,13/12/2022,0,,17/08/2022,
oh_102,14/12/2022,0,,18/08/2022,
oh_102,15/12/2022,0,,19/08/2022,
oh_102,17/12/2022,0,,20/08/2022,
oh_102,18/12/2022,0,,21/08/2022,
oh_102,19/12/2022,62,,22/08/2022,
oh_102,27/12/2022,72,,23/08/2022,
oh_102,28/12/2022,0,,24/08/2022,
oh_102,29/12/2022,0,,25/08/2022,
oh_102,30/12/2022,0,,26/08/2022,
oh_102,31/12/2022,0,,27/08/2022,
oh_102,01/01/2023,6,,28/08/2022,
oh_102,02/01/2023,0,,29/08/2022,
oh_102,03/01/2023,64,,30/08/2022,
oh_102,04/01/2023,5,,31/08/2022,
oh_102,05/01/2023,0,,01/09/2022,
oh_102,07/01/2023,0,,02/09/2022,
oh_102,08/01/2023,0,,03/09/2022,
oh_102,09/01/2023,0,,04/09/2022,
oh_102,11/01/2023,49,,05/09/2022,
oh_102,13/01/2023,0,,06/09/2022,
oh_102,15/01/2023,0,,07/09/2022,
oh_102,17/01/2023,0,,08/09/2022,
oh_102,20/01/2023,0,,09/09/2022,
oh_102,21/01/2023,0,,10/09/2022,
oh_102,22/01/2023,0,,11/09/2022,
oh_102,23/01/2023,50,,12/09/2022,
oh_102,30/01/2023,29,,13/09/2022,
oh_102,06/02/2023,35,,14/09/2022,
oh_102,10/02/2023,58,,15/09/2022,
oh_102,13/02/2023,28,,16/09/2022,
oh_102,18/02/2023,0,,17/09/2022,
oh_102,19/02/2023,0,,18/09/2022,
oh_102,21/02/2023,26,,19/09/2022,
oh_102,22/02/2023,0,,20/09/2022,
oh_102,24/02/2023,0,,21/09/2022,
oh_102,27/02/2023,20,,22/09/2022,
oh_102,02/03/2023,0,,23/09/2022,
oh_102,07/03/2023,13,,24/09/2022,
oh_102,09/03/2023,0,,25/09/2022,
oh_102,12/03/2023,0,,26/09/2022,
oh_102,13/03/2023,25,,27/09/2022,
oh_102,14/03/2023,0,,28/09/2022,
oh_102,15/03/2023,7,,29/09/2022,
oh_102,16/03/2023,0,,30/09/2022,
oh_102,17/03/2023,0,,01/10/2022,
oh_102,19/03/2023,6,,02/10/2022,
oh_102,20/03/2023,28,,03/10/2022,
oh_102,21/03/2023,0,,04/10/2022,
oh_102,22/03/2023,0,,05/10/2022,
oh_102,24/03/2023,0,,06/10/2022,
oh_102,26/03/2023,0,,07/10/2022,
oh_102,27/03/2023,20,,08/10/2022,
oh_102,28/03/2023,5,,09/10/2022,
oh_102,29/03/2023,0,,10/10/2022,
oh_102,30/03/2023,0,,11/10/2022,
oh_102,01/04/2023,0,,12/10/2022,
oh_102,03/04/2023,20,,13/10/2022,
oh_102,07/04/2023,0,,14/10/2022,
oh_102,09/04/2023,0,,15/10/2022,
oh_102,10/04/2023,21,,16/10/2022,
oh_102,12/04/2023,0,,17/10/2022,
oh_102,15/04/2023,0,,18/10/2022,
oh_102,16/04/2023,0,,19/10/2022,
oh_102,17/04/2023,8,,20/10/2022,
oh_102,20/04/2023,0,,21/10/2022,
oh_102,24/04/2023,0,,22/10/2022,
oh_102,29/04/2023,0,,23/10/2022,
oh_102,01/05/2023,7,,24/10/2022,
oh_102,08/05/2023,8,,25/10/2022,
oh_102,15/05/2023,5,,26/10/2022,
oh_102,22/05/2023,0,,27/10/2022,
oh_102,30/05/2023,0,,28/10/2022,
oh_102,05/06/2023,0,,29/10/2022,
oh_102,12/06/2023,0,,30/10/2022,
oh_102,20/06/2023,0,,31/10/2022,
oh_102,26/06/2023,0,,01/11/2022,
oh_102,03/07/2023,6,,02/11/2022,
oh_102,10/07/2023,0,,03/11/2022,
oh_102,17/07/2023,0,,04/11/2022,
oh_102,24/07/2023,0,,05/11/2022,
oh_102,26/07/2023,0,,06/11/2022,
oh_102,31/07/2023,11,,07/11/2022,
oh_102,06/08/2023,0,,08/11/2022,
oh_102,07/08/2023,9,,09/11/2022,
oh_102,09/08/2023,0,,10/11/2022,
oh_102,13/08/2023,0,,11/11/2022,
oh_102,14/08/2023,9,,12/11/2022,
oh_102,21/08/2023,8,,13/11/2022,
oh_102,25/08/2023,0,,14/11/2022,
oh_102,26/08/2023,0,,15/11/2022,
oh_102,28/08/2023,22,,16/11/2022,
oh_102,30/08/2023,0,,17/11/2022,
oh_102,01/09/2023,0,,18/11/2022,
oh_102,03/09/2023,0,,19/11/2022,
oh_102,05/09/2023,13,,20/11/2022,
oh_102,06/09/2023,0,,21/11/2022,
oh_102,07/09/2023,0,,22/11/2022,
oh_102,08/09/2023,0,,23/11/2022,
oh_102,09/09/2023,0,,24/11/2022,
oh_102,10/09/2023,9,,25/11/2022,
oh_102,11/09/2023,21,,26/11/2022,
oh_102,12/09/2023,8,,27/11/2022,
oh_102,13/09/2023,6,,28/11/2022,
oh_102,14/09/2023,10,,29/11/2022,
oh_102,15/09/2023,5,,30/11/2022,
oh_102,16/09/2023,0,,01/12/2022,
oh_102,17/09/2023,0,,02/12/2022,
oh_102,18/09/2023,0,,03/12/2022,
oh_102,19/09/2023,7,,04/12/2022,
oh_102,20/09/2023,0,,05/12/2022,
oh_102,21/09/2023,6,,06/12/2022,
oh_102,22/09/2023,8,,07/12/2022,
oh_102,23/09/2023,0,,08/12/2022,
oh_102,24/09/2023,0,,09/12/2022,
oh_102,25/09/2023,0,,10/12/2022,
oh_102,26/09/2023,0,,11/12/2022,
oh_102,27/09/2023,0,,12/12/2022,
oh_102,28/09/2023,5,,13/12/2022,
oh_102,29/09/2023,0,,14/12/2022,
oh_102,30/09/2023,0,,15/12/2022,
oh_102,01/10/2023,0,,16/12/2022,
oh_102,02/10/2023,7,,17/12/2022,
oh_102,03/10/2023,0,,18/12/2022,
oh_102,04/10/2023,0,,19/12/2022,
oh_102,05/10/2023,0,,20/12/2022,
oh_102,06/10/2023,0,,21/12/2022,
oh_102,07/10/2023,0,,22/12/2022,
oh_102,08/10/2023,0,,23/12/2022,
oh_102,09/10/2023,0,,24/12/2022,
oh_102,10/10/2023,0,,25/12/2022,
oh_102,11/10/2023,6,,26/12/2022,
oh_102,12/10/2023,0,,27/12/2022,
oh_102,13/10/2023,0,,28/12/2022,
oh_102,14/10/2023,0,,29/12/2022,
oh_102,15/10/2023,0,,30/12/2022,
oh_102,16/10/2023,0,,31/12/2022,
oh_102,17/10/2023,0,,01/01/2023,
oh_102,18/10/2023,6,,02/01/2023,
oh_102,19/10/2023,7,,03/01/2023,
oh_102,20/10/2023,0,,04/01/2023,
oh_102,21/10/2023,0,,05/01/2023,
oh_102,22/10/2023,0,,06/01/2023,
oh_102,23/10/2023,11,,07/01/2023,
oh_102,24/10/2023,0,,08/01/2023,
oh_102,25/10/2023,0,,09/01/2023,
oh_102,26/10/2023,5,,10/01/2023,
oh_102,27/10/2023,6,,11/01/2023,
oh_102,28/10/2023,0,,12/01/2023,
oh_102,29/10/2023,6,,13/01/2023,
oh_102,30/10/2023,0,,14/01/2023,
oh_102,31/10/2023,0,,15/01/2023,
oh_102,01/11/2023,6,,16/01/2023,
oh_102,04/11/2023,5,,17/01/2023,
oh_102,05/11/2023,0,,18/01/2023,
oh_102,06/11/2023,8,,19/01/2023,
oh_102,07/11/2023,5,,20/01/2023,
oh_102,08/11/2023,8,,21/01/2023,
oh_102,09/11/2023,8,,22/01/2023,
oh_102,10/11/2023,8,,23/01/2023,
oh_102,11/11/2023,0,,24/01/2023,
oh_102,12/11/2023,6,,25/01/2023,
oh_102,13/11/2023,0,,26/01/2023,
oh_102,14/11/2023,18,,27/01/2023,
oh_102,15/11/2023,22,,28/01/2023,
oh_102,16/11/2023,10,,29/01/2023,
oh_102,17/11/2023,10,,30/01/2023,
oh_102,18/11/2023,9,,31/01/2023,
oh_102,19/11/2023,9,,01/02/2023,
oh_102,20/11/2023,11,,02/02/2023,
,,,,03/02/2023,
,,,,04/02/2023,
,,,,05/02/2023,
,,,,06/02/2023,
,,,,07/02/2023,
,,,,08/02/2023,
,,,,09/02/2023,
,,,,10/02/2023,
,,,,11/02/2023,
,,,,12/02/2023,
,,,,13/02/2023,
,,,,14/02/2023,
,,,,15/02/2023,
,,,,16/02/2023,
,,,,17/02/2023,
,,,,18/02/2023,
,,,,19/02/2023,
,,,,20/02/2023,
,,,,21/02/2023,
,,,,22/02/2023,
,,,,23/02/2023,
,,,,24/02/2023,
,,,,25/02/2023,
,,,,26/02/2023,
,,,,27/02/2023,
,,,,28/02/2023,
,,,,01/03/2023,
,,,,02/03/2023,
,,,,03/03/2023,
,,,,04/03/2023,
,,,,05/03/2023,
,,,,06/03/2023,
,,,,07/03/2023,
,,,,08/03/2023,
,,,,09/03/2023,
,,,,10/03/2023,
,,,,11/03/2023,
,,,,12/03/2023,
,,,,13/03/2023,
,,,,14/03/2023,
,,,,15/03/2023,
,,,,16/03/2023,
,,,,17/03/2023,
,,,,18/03/2023,
,,,,19/03/2023,
,,,,20/03/2023,
,,,,21/03/2023,
,,,,22/03/2023,
,,,,23/03/2023,
,,,,24/03/2023,
,,,,25/03/2023,
,,,,26/03/2023,
,,,,27/03/2023,
,,,,28/03/2023,
,,,,29/03/2023,
,,,,30/03/2023,
,,,,31/03/2023,
,,,,01/04/2023,
,,,,02/04/2023,
,,,,03/04/2023,
,,,,04/04/2023,
,,,,05/04/2023,
,,,,06/04/2023,
,,,,07/04/2023,
,,,,08/04/2023,
,,,,09/04/2023,
,,,,10/04/2023,
,,,,11/04/2023,
,,,,12/04/2023,
,,,,13/04/2023,
,,,,14/04/2023,
,,,,15/04/2023,
,,,,16/04/2023,
,,,,17/04/2023,
,,,,18/04/2023,
,,,,19/04/2023,
,,,,20/04/2023,
,,,,21/04/2023,
,,,,22/04/2023,
,,,,23/04/2023,
,,,,24/04/2023,
,,,,25/04/2023,
,,,,26/04/2023,
,,,,27/04/2023,
,,,,28/04/2023,
,,,,29/04/2023,
,,,,30/04/2023,
,,,,01/05/2023,
,,,,02/05/2023,
,,,,03/05/2023,
,,,,04/05/2023,
,,,,05/05/2023,
,,,,06/05/2023,
,,,,07/05/2023,
,,,,08/05/2023,
,,,,09/05/2023,
,,,,10/05/2023,
,,,,11/05/2023,
,,,,12/05/2023,
,,,,13/05/2023,
,,,,14/05/2023,
,,,,15/05/2023,
,,,,16/05/2023,
,,,,17/05/2023,
,,,,18/05/2023,
,,,,19/05/2023,
,,,,20/05/2023,
,,,,21/05/2023,
,,,,22/05/2023,
,,,,23/05/2023,
,,,,24/05/2023,
,,,,25/05/2023,
,,,,26/05/2023,
,,,,27/05/2023,
,,,,28/05/2023,
,,,,29/05/2023,
,,,,30/05/2023,
,,,,31/05/2023,
,,,,01/06/2023,
,,,,02/06/2023,
,,,,03/06/2023,
,,,,04/06/2023,
,,,,05/06/2023,
,,,,06/06/2023,
,,,,07/06/2023,
,,,,08/06/2023,
,,,,09/06/2023,
,,,,10/06/2023,
,,,,11/06/2023,
,,,,12/06/2023,
,,,,13/06/2023,
,,,,14/06/2023,
,,,,15/06/2023,
,,,,16/06/2023,
,,,,17/06/2023,
,,,,18/06/2023,
,,,,19/06/2023,
,,,,20/06/2023,
,,,,21/06/2023,
,,,,22/06/2023,
,,,,23/06/2023,
,,,,24/06/2023,
,,,,25/06/2023,
,,,,26/06/2023,
,,,,27/06/2023,
,,,,28/06/2023,
,,,,29/06/2023,
,,,,30/06/2023,
,,,,01/07/2023,
,,,,02/07/2023,
,,,,03/07/2023,
,,,,04/07/2023,
,,,,05/07/2023,
,,,,06/07/2023,
,,,,07/07/2023,
,,,,08/07/2023,
,,,,09/07/2023,
,,,,10/07/2023,
,,,,11/07/2023,
,,,,12/07/2023,
,,,,13/07/2023,
,,,,14/07/2023,
,,,,15/07/2023,
,,,,16/07/2023,
,,,,17/07/2023,
,,,,18/07/2023,
,,,,19/07/2023,
,,,,20/07/2023,
,,,,21/07/2023,
,,,,22/07/2023,
,,,,23/07/2023,
,,,,24/07/2023,
,,,,25/07/2023,
,,,,26/07/2023,
,,,,27/07/2023,
,,,,28/07/2023,
,,,,29/07/2023,
,,,,30/07/2023,
,,,,31/07/2023,
,,,,01/08/2023,
,,,,02/08/2023,
,,,,03/08/2023,
,,,,04/08/2023,
,,,,05/08/2023,
,,,,06/08/2023,
,,,,07/08/2023,
,,,,08/08/2023,
,,,,09/08/2023,
,,,,10/08/2023,
,,,,11/08/2023,
,,,,12/08/2023,
,,,,13/08/2023,
,,,,14/08/2023,
,,,,15/08/2023,
,,,,16/08/2023,
,,,,17/08/2023,
,,,,18/08/2023,
,,,,19/08/2023,
,,,,20/08/2023,
,,,,21/08/2023,
,,,,22/08/2023,
,,,,23/08/2023,
,,,,24/08/2023,
,,,,25/08/2023,
,,,,26/08/2023,
,,,,27/08/2023,
,,,,28/08/2023,
,,,,29/08/2023,
,,,,30/08/2023,
,,,,31/08/2023,
,,,,01/09/2023,
,,,,02/09/2023,
,,,,03/09/2023,
,,,,04/09/2023,
,,,,05/09/2023,
,,,,06/09/2023,
,,,,07/09/2023,
,,,,08/09/2023,
,,,,09/09/2023,
,,,,10/09/2023,
,,,,11/09/2023,
,,,,12/09/2023,
,,,,13/09/2023,
,,,,14/09/2023,
,,,,15/09/2023,
,,,,16/09/2023,
,,,,17/09/2023,
,,,,18/09/2023,
,,,,19/09/2023,
,,,,20/09/2023,
,,,,21/09/2023,
,,,,22/09/2023,
,,,,23/09/2023,
,,,,24/09/2023,
,,,,25/09/2023,
,,,,26/09/2023,
,,,,27/09/2023,
,,,,28/09/2023,
,,,,29/09/2023,
,,,,30/09/2023,
,,,,01/10/2023,
,,,,02/10/2023,
,,,,03/10/2023,
,,,,04/10/2023,
,,,,05/10/2023,
,,,,06/10/2023,
,,,,07/10/2023,
,,,,08/10/2023,
,,,,09/10/2023,
,,,,10/10/2023,
,,,,11/10/2023,
,,,,12/10/2023,
,,,,13/10/2023,
,,,,14/10/2023,
,,,,15/10/2023,
,,,,16/10/2023,
,,,,17/10/2023,
,,,,18/10/2023,
,,,,19/10/2023,
,,,,20/10/2023,
,,,,21/10/2023,
,,,,22/10/2023,
,,,,23/10/2023,
,,,,24/10/2023,
,,,,25/10/2023,
,,,,26/10/2023,
,,,,27/10/2023,
,,,,28/10/2023,
,,,,29/10/2023,
,,,,30/10/2023,
,,,,31/10/2023,
,,,,01/11/2023,
,,,,02/11/2023,
,,,,03/11/2023,
,,,,04/11/2023,
,,,,05/11/2023,
,,,,06/11/2023,
,,,,07/11/2023,
,,,,08/11/2023,
,,,,09/11/2023,
,,,,10/11/2023,
,,,,11/11/2023,
,,,,12/11/2023,
,,,,13/11/2023,
,,,,14/11/2023,
,,,,15/11/2023,
,,,,16/11/2023,
,,,,17/11/2023,
,,,,18/11/2023,
,,,,19/11/2023,
,,,,20/11/2023,
