dates,I,deaths_by_pop
UID,84036047,
iso2,US,
iso3,USA,
code3,840,
FIPS,36047.0,
Admin2,Kings,
Province_State,New York,
Country_Region,US,
Lat,40.6361825,
Long_,-73.94935552,
Combined_Key,"Kings, New York, US",
Population,2559903,
2020-05-14,5041,196.92152397961954
2020-05-15,5067,197.93718746374375
2020-05-16,5091,198.8747229875507
2020-05-17,5110,199.61693861056455
2020-05-18,6663,260.28329979690636
2020-05-19,6685,261.14270736039606
2020-05-20,6721,262.5490106461065
2020-05-21,6753,263.79905801118247
2020-05-22,6771,264.5022096540377
2020-05-23,6799,265.5960010984791
2020-05-24,6817,266.29915274133435
2020-05-25,6834,266.96324040403096
2020-05-26,6843,267.3148162254585
2020-05-27,6854,267.7445200072034
2020-05-28,6870,268.36954368974136
2020-05-29,6893,269.2680152333897
2020-05-30,6909,269.89303891592766
2020-05-31,6926,270.55712657862426
2020-06-01,6942,271.18215026116223
2020-06-02,6952,271.5727900627485
2020-06-03,6970,272.2759417056037
2020-06-04,6984,272.8228374278244
2020-06-05,6991,273.0962852889348
2020-06-06,7004,273.60411703099686
