dates,I,deaths_by_pop
2021-06-23,209,76.49709201245915
2021-06-24,208,76.13107721814116
2021-06-25,208,76.13107721814116
2021-06-26,208,76.13107721814116
2021-06-27,208,76.13107721814116
2021-06-28,208,76.13107721814116
2021-06-29,208,76.13107721814116
2021-06-30,208,76.13107721814116
2021-07-01,208,76.13107721814116
2021-07-02,208,76.13107721814116
2021-07-03,208,76.13107721814116
2021-07-04,208,76.13107721814116
2021-07-05,208,76.13107721814116
2021-07-06,207,75.76506242382317
2021-07-07,207,75.76506242382317
2021-07-08,207,75.76506242382317
2021-07-09,207,75.76506242382317
2021-07-10,207,75.76506242382317
2021-07-11,207,75.76506242382317
2021-07-12,207,75.76506242382317
2021-07-13,207,75.76506242382317
2021-07-14,207,75.76506242382317
2021-07-15,207,75.76506242382317
2021-07-16,207,75.76506242382317
2021-07-17,207,75.76506242382317
2021-07-18,207,75.76506242382317
2021-07-19,207,75.76506242382317
2021-07-20,207,75.76506242382317
2021-07-21,207,75.76506242382317
2021-07-22,207,75.76506242382317
2021-07-23,207,75.76506242382317
2021-07-24,207,75.76506242382317
2021-07-25,207,75.76506242382317
2021-07-26,207,75.76506242382317
2021-07-27,207,75.76506242382317
2021-07-28,207,75.76506242382317
2021-07-29,207,75.76506242382317
2021-07-30,207,75.76506242382317
2021-07-31,207,75.76506242382317
2021-08-01,207,75.76506242382317
2021-08-02,207,75.76506242382317
2021-08-03,207,75.76506242382317
2021-08-04,208,76.13107721814116
2021-08-05,207,75.76506242382317
2021-08-06,207,75.76506242382317
2021-08-07,209,76.49709201245915
2021-08-08,209,76.49709201245915
2021-08-09,209,76.49709201245915
2021-08-10,209,76.49709201245915
2021-08-11,209,76.49709201245915
2021-08-12,209,76.49709201245915
2021-08-13,209,76.49709201245915
2021-08-14,209,76.49709201245915
2021-08-15,209,76.49709201245915
2021-08-16,209,76.49709201245915
2021-08-17,209,76.49709201245915
2021-08-18,209,76.49709201245915
2021-08-19,209,76.49709201245915
2021-08-20,209,76.49709201245915
2021-08-21,209,76.49709201245915
2021-08-22,209,76.49709201245915
2021-08-23,209,76.49709201245915
2021-08-24,209,76.49709201245915
2021-08-25,210,76.86310680677713
2021-08-26,210,76.86310680677713
2021-08-27,210,76.86310680677713
2021-08-28,210,76.86310680677713
2021-08-29,210,76.86310680677713
2021-08-30,210,76.86310680677713
2021-08-31,210,76.86310680677713
2021-09-01,210,76.86310680677713
2021-09-02,210,76.86310680677713
2021-09-03,210,76.86310680677713
2021-09-04,210,76.86310680677713
2021-09-05,210,76.86310680677713
2021-09-06,210,76.86310680677713
2021-09-07,210,76.86310680677713
2021-09-08,210,76.86310680677713
2021-09-09,210,76.86310680677713
2021-09-10,210,76.86310680677713
2021-09-11,210,76.86310680677713
2021-09-12,210,76.86310680677713
2021-09-13,210,76.86310680677713
2021-09-14,210,76.86310680677713
2021-09-15,210,76.86310680677713
2021-09-16,211,77.22912160109512
2021-09-17,211,77.22912160109512
2021-09-18,211,77.22912160109512
2021-09-19,211,77.22912160109512
2021-09-20,211,77.22912160109512
2021-09-21,212,77.5951363954131
2021-09-22,214,78.32716598404907
2021-09-23,214,78.32716598404907
2021-09-24,214,78.32716598404907
2021-09-25,214,78.32716598404907
2021-09-26,214,78.32716598404907
2021-09-27,214,78.32716598404907
2021-09-28,214,78.32716598404907
2021-09-29,214,78.32716598404907
2021-09-30,214,78.32716598404907
2021-10-01,214,78.32716598404907
2021-10-02,214,78.32716598404907
2021-10-03,216,79.05919557268504
2021-10-04,216,79.05919557268504
2021-10-05,216,79.05919557268504
2021-10-06,217,79.42521036700303
2021-10-07,217,79.42521036700303
2021-10-08,217,79.42521036700303
2021-10-09,217,79.42521036700303
2021-10-10,217,79.42521036700303
2021-10-11,217,79.42521036700303
2021-10-12,218,79.79122516132102
2021-10-13,217,79.42521036700303
2021-10-14,218,79.79122516132102
2021-10-15,218,79.79122516132102
2021-10-16,218,79.79122516132102
