dates,I,deaths_by_pop
UID,84036081,
iso2,US,
iso3,USA,
code3,840,
FIPS,36081.0,
Admin2,Queens,
Province_State,New York,
Country_Region,US,
Lat,40.71088124,
Long_,-73.81684712,
Combined_Key,"Queens, New York, US",
Population,2253858,
2021-01-17,7836,347.6705276020051
2021-01-18,7852,348.3804214817437
2021-01-19,7871,349.2234204639334
2021-01-20,7889,350.0220510786394
2021-01-21,7922,351.48620720560035
2021-01-22,7942,352.37357455527365
2021-01-23,7958,353.0834684350123
2021-01-24,7979,354.0152041521693
2021-01-25,7996,354.7694663993916
2021-01-26,8013,355.52372864661396
2021-01-27,8033,356.41109599628726
2021-01-28,8058,357.5203051833789
2021-01-29,8084,358.6738827379542
2021-01-30,8110,359.8274602925295
2021-01-31,8133,360.84793274465386
2021-02-01,8156,361.86840519677816
2021-02-02,8175,362.71140417896777
2021-02-03,8200,363.82061336605943
2021-02-04,8229,365.1072960230857
2021-02-05,8253,366.1721368426937
2021-02-06,8284,367.54755623468736
2021-02-07,8307,368.56802868681166
2021-02-08,8327,369.455396036485
2021-02-09,8340,370.03218481377263
2021-02-10,8372,371.45197257325
2021-02-11,8395,372.47244502537427
2021-02-12,8420,373.58165421246593
2021-02-13,8438,374.3802848271719
2021-02-14,8463,375.4894940142635
2021-02-15,8485,376.4655980989042
2021-02-16,8503,377.2642287136102
2021-02-17,8525,378.24033279825085
2021-02-18,8546,379.17206851540783
2021-02-19,8577,380.54748790740143
2021-02-20,8602,381.6566970944931
2021-02-21,8628,382.8102746490684
2021-02-22,8642,383.4314317938397
2021-02-23,8650,383.78637873370906
2021-02-24,8675,384.89558792080066
2021-02-25,8698,385.916060372925
2021-02-26,8724,387.0696379275003
2021-02-27,8743,387.91263690969
2021-02-28,8765,388.8887409943306
2021-03-01,8784,389.73173997652026
2021-03-02,8804,390.61910732619356
2021-03-03,8831,391.81705324825253
2021-03-04,8858,393.0149991703115
2021-03-05,8877,393.8579981525012
2021-03-06,8903,395.0115757070765
2021-03-07,8926,396.0320481592008
2021-03-08,8939,396.60883693648844
2021-03-09,8945,396.87504714139044
2021-03-10,8968,397.8955195935148
2021-03-11,8997,399.1822022505411
2021-03-12,9014,399.9364644977634
2021-03-13,9032,400.73509511246937
2021-03-14,9040,401.0900420523387
2021-03-15,9048,401.44498899220804
2021-03-16,9069,402.376724709365
2021-03-17,9082,402.95351348665264
2021-03-18,9102,403.840880836326
2021-03-19,9115,404.4176696136136
2021-03-20,9131,405.1275634933523
2021-03-21,9131,405.1275634933523
2021-03-22,9131,405.1275634933523
2021-03-23,9131,405.1275634933523
2021-03-24,9197,408.05587574727423
2021-03-25,9217,408.9432430969475
2021-03-26,9228,409.4312951392679
2021-03-27,9239,409.9193471815882
2021-03-28,9264,411.02855636867986
2021-03-29,9293,412.31523902570615
2021-03-30,9293,412.31523902570615
2021-03-31,9316,413.33571147783044
2021-04-01,9328,413.86813188763443
2021-04-02,9338,414.3118155624711
2021-04-03,9357,415.1548145446608
2021-04-04,9378,416.08655026181776
2021-04-05,9399,417.01828597897475
2021-04-06,9407,417.37323291884405
2021-04-07,9423,418.08312679858267
2021-04-08,9438,418.74865231083766
2021-04-09,9457,419.5916512930273
2021-04-10,9467,420.035334967864
2021-04-11,9485,420.83396558257
2021-04-12,9503,421.632596197276
2021-04-13,9511,421.9875431371453
2021-04-14,9526,422.65306864940027
2021-04-15,9549,423.67354110152456
2021-04-16,9562,424.25032987881224
2021-04-17,9576,424.87148702358354
2021-04-18,9581,425.0933288610019
2021-04-19,9590,425.4926441683549
2021-04-20,9599,425.8919594757079
2021-04-21,9604,426.1138013131262
2021-04-22,9618,426.7349584578975
2021-04-23,9634,427.4448523376362
2021-04-24,9653,428.28785131982585
2021-04-25,9659,428.55406152472784
2021-04-26,9663,428.73153499466247
2021-04-27,9683,429.6189023443358
2021-04-28,9684,429.66327071181945
2021-04-29,9704,430.5506380614928
2021-04-30,9717,431.1274268387804
2021-05-01,9733,431.8373207185191
2021-05-02,9740,432.1478992909048
2021-05-03,9752,432.68031970070876
2021-05-04,9760,433.0352666405781
2021-05-05,9770,433.47895031541475
2021-05-06,9779,433.87826562276774
2021-05-07,9785,434.14447582766974
2021-05-08,9790,434.36631766508805
2021-05-09,9799,434.76563297244104
2021-05-10,9802,434.89873807489204
2021-05-11,9808,435.16494827979403
2021-05-12,9822,435.78610542456533
2021-05-13,9834,436.3185258343693
2021-05-14,9845,436.80657787668963
2021-05-15,9845,436.80657787668963
2021-05-16,9851,437.0727880815916
2021-05-17,9860,437.4721033889446
2021-05-18,9865,437.693945226363
2021-05-19,9869,437.8714186962976
2021-05-20,9872,438.0045237987486
2021-05-21,9878,438.2707340036506
2021-05-22,9882,438.4482074735853
2021-05-23,9882,438.4482074735853
2021-05-24,9887,438.6700493110036
2021-05-25,9890,438.8031544134546
2021-05-26,9898,439.15810135332396
2021-05-27,9905,439.4686799257096
2021-05-28,9908,439.6017850281606
2021-05-29,9911,439.7348901306116
2021-05-30,9911,439.7348901306116
2021-05-31,9912,439.77925849809526
2021-06-01,9923,440.26731054041556
2021-06-02,9922,440.22294217293194
2021-06-03,9925,440.35604727538293
2021-06-04,9926,440.40041564286656
2021-06-05,9928,440.48915237783393
2021-06-06,9932,440.66662584776856
2021-06-07,9934,440.7553625827359
2021-06-08,9935,440.79973095021955
2021-06-09,9938,440.93283605267055
2021-06-10,9942,441.11030952260523
2021-06-11,9949,441.4208880949909
2021-06-12,9953,441.59836156492554
2021-06-13,9955,441.6870982998929
2021-06-14,9955,441.6870982998929
2021-06-15,9958,441.8202034023439
2021-06-16,9959,441.86457176982753
2021-06-17,9962,441.99767687227853
2021-06-18,9962,441.99767687227853
2021-06-19,9966,442.1751503422132
2021-06-20,9965,442.13078197472953
2021-06-21,9966,442.1751503422132
2021-06-22,9969,442.3082554446642
2021-06-23,9968,442.2638870771805
2021-06-24,9968,442.2638870771805
2021-06-25,9970,442.3526238121479
2021-06-26,9974,442.5300972820825
2021-06-27,9977,442.6632023845335
2021-06-28,9977,442.6632023845335
2021-06-29,9978,442.7075707520172
2021-06-30,9979,442.7519391195009
2021-07-01,9981,442.8406758544682
2021-07-02,9983,442.9294125894355
2021-07-03,9983,442.9294125894355
2021-07-04,9985,443.0181493244029
2021-07-05,9986,443.0625176918865
2021-07-06,9987,443.1068860593702
2021-07-07,9989,443.1956227943375
2021-07-08,9990,443.2399911618212
2021-07-09,9991,443.2843595293049
2021-07-10,9995,443.4618329992395
2021-07-11,9995,443.4618329992395
2021-07-12,9995,443.4618329992395
2021-07-13,9995,443.4618329992395
2021-07-14,9995,443.4618329992395
2021-07-15,9997,443.5505697342069
2021-07-16,9997,443.5505697342069
2021-07-17,10000,443.6836748366579
2021-07-18,10003,443.81677993910887
2021-07-19,10006,443.94988504155987
2021-07-20,10008,444.0386217765272
2021-07-21,10008,444.0386217765272
2021-07-22,10012,444.21609524646186
2021-07-23,10013,444.2604636139455
2021-07-24,10014,444.3048319814292
2021-07-25,10015,444.34920034891286
2021-07-26,10016,444.3935687163965
2021-07-27,10016,444.3935687163965
2021-07-28,10016,444.3935687163965
2021-07-29,10017,444.4379370838802
2021-07-30,10018,444.48230545136386
2021-07-31,10020,444.57104218633117
2021-08-01,10022,444.6597789212985
2021-08-02,10023,444.70414728878217
2021-08-03,10025,444.7928840237495
2021-08-04,10025,444.7928840237495
2021-08-05,10025,444.7928840237495
2021-08-06,10027,444.88162075871685
2021-08-07,10029,444.97035749368416
2021-08-08,10030,445.01472586116785
2021-08-09,10030,445.01472586116785
2021-08-10,10030,445.01472586116785
2021-08-11,10036,445.28093606606984
2021-08-12,10037,445.32530443355347
2021-08-13,10039,445.41404116852084
2021-08-14,10039,445.41404116852084
2021-08-15,10041,445.50277790348815
2021-08-16,10042,445.54714627097184
2021-08-17,10049,445.85772484335746
2021-08-18,10047,445.76898810839015
2021-08-19,10050,445.90209321084114
2021-08-20,10050,445.90209321084114
2021-08-21,10055,446.12393504825945
2021-08-22,10054,446.0795666807758
2021-08-23,10056,446.16830341574314
2021-08-24,10057,446.2126717832268
2021-08-25,10061,446.39014525316145
2021-08-26,10065,446.56761872309613
2021-08-27,10068,446.70072382554713
2021-08-28,10069,446.7450921930308
2021-08-29,10069,446.7450921930308
2021-08-30,10073,446.92256566296544
2021-08-31,10076,447.05567076541644
2021-09-01,10077,447.1000391329001
2021-09-02,10079,447.18877586786743
2021-09-03,10085,447.45498607276943
2021-09-04,10085,447.45498607276943
2021-09-05,10092,447.7655646451551
2021-09-06,10095,447.8986697476061
2021-09-07,10096,447.9430381150898
2021-09-08,10096,447.9430381150898
2021-09-09,10102,448.2092483199918
2021-09-10,10101,448.1648799525081
2021-09-11,10106,448.3867217899264
2021-09-12,10106,448.3867217899264
2021-09-13,10116,448.8304054647631
2021-09-14,10118,448.9191421997304
2021-09-15,10123,449.14098403714877
2021-09-16,10131,449.4959309770181
2021-09-17,10134,449.6290360794691
2021-09-18,10134,449.6290360794691
2021-09-19,10139,449.8508779168874
2021-09-20,10139,449.8508779168874
2021-09-21,10139,449.8508779168874
2021-09-22,10146,450.16145648927306
2021-09-23,10153,450.47203506165874
2021-09-24,10159,450.73824526656074
2021-09-25,10159,450.73824526656074
2021-09-26,10177,451.5368758812667
2021-09-27,10177,451.5368758812667
2021-09-28,10190,452.11366465855434
2021-09-29,10203,452.690453435842
2021-09-30,10207,452.8679269057767
2021-10-01,10223,453.5778207855153
2021-10-02,10223,453.5778207855153
2021-10-03,10223,453.5778207855153
2021-10-04,10232,453.9771360928683
2021-10-05,10236,454.154609562803
2021-10-06,10236,454.154609562803
2021-10-07,10236,454.154609562803
2021-10-08,10245,454.553924870156
2021-10-09,10245,454.553924870156
2021-10-10,10245,454.553924870156
2021-10-11,10253,454.9088718100253
2021-10-12,10257,455.08634527995997
2021-10-13,10268,455.5743973222803
2021-10-14,10270,455.6631340572476
2021-10-15,10273,455.7962391596986
2021-10-16,10273,455.7962391596986
2021-10-17,10273,455.7962391596986
2021-10-18,10282,456.1955544670516
2021-10-19,10285,456.3286595695026
2021-10-20,10287,456.41739630446995
2021-10-21,10288,456.4617646719536
2021-10-22,10296,456.81671161182294
2021-10-23,10296,456.81671161182294
2021-10-24,10296,456.81671161182294
2021-10-25,10308,457.34913202162693
2021-10-26,10308,457.34913202162693
2021-10-27,10308,457.34913202162693
2021-10-28,10308,457.34913202162693
2021-10-29,10313,457.57097385904524
2021-10-30,10313,457.57097385904524
2021-10-31,10313,457.57097385904524
2021-11-01,10320,457.8815524314309
2021-11-02,10326,458.1477626363329
2021-11-03,10331,458.3696044737512
2021-11-04,10351,459.2569718234245
2021-11-05,10358,459.5675503958102
2021-11-06,10358,459.5675503958102
2021-11-07,10358,459.5675503958102
2021-11-08,10361,459.7006554982612
2021-11-09,10365,459.8781289681959
2021-11-10,10368,460.0112340706469
2021-11-11,10369,460.0556024381305
2021-11-12,10373,460.2330759080652
2021-11-13,10373,460.2330759080652
2021-11-14,10373,460.2330759080652
2021-11-15,10374,460.2774442755489
2021-11-16,10375,460.3218126430325
2021-11-17,10378,460.4549177454835
2021-11-18,10381,460.5880228479345
2021-11-19,10384,460.7211279503855
2021-11-20,10384,460.7211279503855
2021-11-21,10386,460.80986468535286
2021-11-22,10386,460.80986468535286
2021-11-23,10389,460.94296978780386
2021-11-24,10394,461.16481162522217
2021-11-25,10394,461.16481162522217
2021-11-26,10405,461.6528636675425
2021-11-27,10405,461.6528636675425
2021-11-28,10405,461.6528636675425
2021-11-29,10406,461.69723203502616
2021-11-30,10411,461.91907387244447
2021-12-01,10420,462.31838917979746
2021-12-02,10423,462.45149428224846
2021-12-03,10428,462.6733361196668
2021-12-04,10428,462.6733361196668
2021-12-05,10428,462.6733361196668
2021-12-06,10431,462.8064412221178
2021-12-07,10435,462.98391469205245
2021-12-08,10441,463.25012489695445
2021-12-09,10447,463.51633510185644
2021-12-10,10451,463.6938085717911
2021-12-11,10451,463.6938085717911
2021-12-12,10451,463.6938085717911
2021-12-13,10455,463.8712820417258
2021-12-14,10460,464.0931238791441
2021-12-15,10467,464.4037024515298
2021-12-16,10468,464.4480708190134
2021-12-17,10475,464.7586493913991
2021-12-18,10475,464.7586493913991
