dates,I,deaths_by_pop
UID,84015007,
iso2,US,
iso3,USA,
code3,840,
FIPS,15007.0,
Admin2,Kauai,
Province_State,Hawaii,
Country_Region,US,
Lat,22.03935037,
Long_,-159.5966786,
Combined_Key,"Kauai, Hawaii, US",
Population,72293,
2021-06-03,2,2.7665195800423277
2021-06-04,2,2.7665195800423277
2021-06-05,2,2.7665195800423277
2021-06-06,2,2.7665195800423277
2021-06-07,2,2.7665195800423277
2021-06-08,2,2.7665195800423277
2021-06-09,2,2.7665195800423277
2021-06-10,2,2.7665195800423277
2021-06-11,2,2.7665195800423277
2021-06-12,2,2.7665195800423277
2021-06-13,2,2.7665195800423277
2021-06-14,2,2.7665195800423277
2021-06-15,2,2.7665195800423277
2021-06-16,2,2.7665195800423277
2021-06-17,2,2.7665195800423277
2021-06-18,2,2.7665195800423277
2021-06-19,2,2.7665195800423277
2021-06-20,2,2.7665195800423277
2021-06-21,2,2.7665195800423277
2021-06-22,2,2.7665195800423277
2021-06-23,2,2.7665195800423277
2021-06-24,2,2.7665195800423277
2021-06-25,2,2.7665195800423277
2021-06-26,2,2.7665195800423277
2021-06-27,2,2.7665195800423277
2021-06-28,2,2.7665195800423277
2021-06-29,2,2.7665195800423277
2021-06-30,2,2.7665195800423277
2021-07-01,2,2.7665195800423277
2021-07-02,2,2.7665195800423277
2021-07-03,2,2.7665195800423277
2021-07-04,2,2.7665195800423277
2021-07-05,2,2.7665195800423277
2021-07-06,2,2.7665195800423277
2021-07-07,2,2.7665195800423277
2021-07-08,2,2.7665195800423277
2021-07-09,2,2.7665195800423277
2021-07-10,2,2.7665195800423277
2021-07-11,2,2.7665195800423277
2021-07-12,2,2.7665195800423277
2021-07-13,2,2.7665195800423277
2021-07-14,2,2.7665195800423277
2021-07-15,2,2.7665195800423277
2021-07-16,2,2.7665195800423277
2021-07-17,2,2.7665195800423277
2021-07-18,2,2.7665195800423277
2021-07-19,2,2.7665195800423277
2021-07-20,2,2.7665195800423277
2021-07-21,2,2.7665195800423277
2021-07-22,2,2.7665195800423277
2021-07-23,2,2.7665195800423277
2021-07-24,2,2.7665195800423277
2021-07-25,2,2.7665195800423277
2021-07-26,2,2.7665195800423277
2021-07-27,2,2.7665195800423277
2021-07-28,2,2.7665195800423277
2021-07-29,2,2.7665195800423277
2021-07-30,2,2.7665195800423277
2021-07-31,2,2.7665195800423277
2021-08-01,2,2.7665195800423277
2021-08-02,2,2.7665195800423277
2021-08-03,2,2.7665195800423277
2021-08-04,2,2.7665195800423277
2021-08-05,2,2.7665195800423277
2021-08-06,2,2.7665195800423277
2021-08-07,2,2.7665195800423277
2021-08-08,2,2.7665195800423277
2021-08-09,2,2.7665195800423277
2021-08-10,2,2.7665195800423277
2021-08-11,2,2.7665195800423277
2021-08-12,2,2.7665195800423277
2021-08-13,2,2.7665195800423277
2021-08-14,2,2.7665195800423277
2021-08-15,2,2.7665195800423277
2021-08-16,2,2.7665195800423277
2021-08-17,2,2.7665195800423277
2021-08-18,2,2.7665195800423277
2021-08-19,3,4.1497793700634915
2021-08-20,3,4.1497793700634915
2021-08-21,3,4.1497793700634915
2021-08-22,3,4.1497793700634915
2021-08-23,3,4.1497793700634915
2021-08-24,3,4.1497793700634915
2021-08-25,3,4.1497793700634915
2021-08-26,3,4.1497793700634915
2021-08-27,3,4.1497793700634915
2021-08-28,3,4.1497793700634915
2021-08-29,3,4.1497793700634915
2021-08-30,3,4.1497793700634915
2021-08-31,3,4.1497793700634915
2021-09-01,3,4.1497793700634915
2021-09-02,3,4.1497793700634915
2021-09-03,3,4.1497793700634915
2021-09-04,3,4.1497793700634915
2021-09-05,4,5.533039160084655
2021-09-06,4,5.533039160084655
2021-09-07,4,5.533039160084655
2021-09-08,4,5.533039160084655
2021-09-09,4,5.533039160084655
2021-09-10,4,5.533039160084655
2021-09-11,4,5.533039160084655
2021-09-12,6,8.299558740126983
2021-09-13,6,8.299558740126983
2021-09-14,6,8.299558740126983
2021-09-15,8,11.06607832016931
2021-09-16,8,11.06607832016931
2021-09-17,8,11.06607832016931
2021-09-18,8,11.06607832016931
2021-09-19,8,11.06607832016931
2021-09-20,8,11.06607832016931
2021-09-21,8,11.06607832016931
2021-09-22,8,11.06607832016931
2021-09-23,8,11.06607832016931
2021-09-24,8,11.06607832016931
2021-09-25,8,11.06607832016931
2021-09-26,8,11.06607832016931
2021-09-27,8,11.06607832016931
2021-09-28,8,11.06607832016931
2021-09-29,8,11.06607832016931
2021-09-30,8,11.06607832016931
2021-10-01,8,11.06607832016931
2021-10-02,8,11.06607832016931
2021-10-03,8,11.06607832016931
2021-10-04,8,11.06607832016931
2021-10-05,8,11.06607832016931
2021-10-06,8,11.06607832016931
2021-10-07,8,11.06607832016931
2021-10-08,8,11.06607832016931
2021-10-09,8,11.06607832016931
2021-10-10,8,11.06607832016931
2021-10-11,8,11.06607832016931
2021-10-12,8,11.06607832016931
2021-10-13,8,11.06607832016931
2021-10-14,8,11.06607832016931
2021-10-15,8,11.06607832016931
2021-10-16,8,11.06607832016931
2021-10-17,9,12.449338110190475
2021-10-18,9,12.449338110190475
2021-10-19,9,12.449338110190475
2021-10-20,9,12.449338110190475
2021-10-21,9,12.449338110190475
2021-10-22,9,12.449338110190475
2021-10-23,9,12.449338110190475
2021-10-24,9,12.449338110190475
2021-10-25,9,12.449338110190475
2021-10-26,9,12.449338110190475
2021-10-27,9,12.449338110190475
2021-10-28,9,12.449338110190475
2021-10-29,9,12.449338110190475
2021-10-30,9,12.449338110190475
2021-10-31,9,12.449338110190475
2021-11-01,9,12.449338110190475
2021-11-02,9,12.449338110190475
2021-11-03,9,12.449338110190475
2021-11-04,9,12.449338110190475
2021-11-05,10,13.832597900211638
2021-11-06,10,13.832597900211638
2021-11-07,11,15.215857690232802
2021-11-08,11,15.215857690232802
2021-11-09,11,15.215857690232802
2021-11-10,11,15.215857690232802
2021-11-11,11,15.215857690232802
2021-11-12,11,15.215857690232802
2021-11-13,11,15.215857690232802
2021-11-14,11,15.215857690232802
2021-11-15,11,15.215857690232802
2021-11-16,11,15.215857690232802
2021-11-17,13,17.98237727027513
2021-11-18,13,17.98237727027513
2021-11-19,13,17.98237727027513
2021-11-20,13,17.98237727027513
2021-11-21,13,17.98237727027513
2021-11-22,13,17.98237727027513
2021-11-23,13,17.98237727027513
2021-11-24,13,17.98237727027513
2021-11-25,13,17.98237727027513
2021-11-26,13,17.98237727027513
2021-11-27,13,17.98237727027513
2021-11-28,13,17.98237727027513
2021-11-29,13,17.98237727027513
2021-11-30,13,17.98237727027513
2021-12-01,13,17.98237727027513
2021-12-02,13,17.98237727027513
2021-12-03,13,17.98237727027513
2021-12-04,13,17.98237727027513
2021-12-05,13,17.98237727027513
2021-12-06,13,17.98237727027513
2021-12-07,13,17.98237727027513
2021-12-08,13,17.98237727027513
2021-12-09,13,17.98237727027513
2021-12-10,13,17.98237727027513
2021-12-11,13,17.98237727027513
2021-12-12,13,17.98237727027513
2021-12-13,13,17.98237727027513
2021-12-14,13,17.98237727027513
2021-12-15,13,17.98237727027513
2021-12-16,13,17.98237727027513
2021-12-17,13,17.98237727027513
2021-12-18,13,17.98237727027513
2021-12-19,14,19.365637060296294
2021-12-20,14,19.365637060296294
2021-12-21,14,19.365637060296294
2021-12-22,14,19.365637060296294
2021-12-23,15,20.748896850317458
2021-12-24,15,20.748896850317458
2021-12-25,18,24.89867622038095
2021-12-26,18,24.89867622038095
2021-12-27,18,24.89867622038095
2021-12-28,18,24.89867622038095
2021-12-29,18,24.89867622038095
2021-12-30,18,24.89867622038095
2021-12-31,18,24.89867622038095
2022-01-01,18,24.89867622038095
2022-01-02,18,24.89867622038095
2022-01-03,18,24.89867622038095
2022-01-04,18,24.89867622038095
2022-01-05,18,24.89867622038095
2022-01-06,18,24.89867622038095
2022-01-07,18,24.89867622038095
2022-01-08,18,24.89867622038095
2022-01-09,19,26.281936010402113
2022-01-10,19,26.281936010402113
2022-01-11,19,26.281936010402113
2022-01-12,20,27.665195800423277
2022-01-13,20,27.665195800423277
2022-01-14,20,27.665195800423277
2022-01-15,20,27.665195800423277
2022-01-16,20,27.665195800423277
2022-01-17,20,27.665195800423277
2022-01-18,20,27.665195800423277
2022-01-19,20,27.665195800423277
2022-01-20,20,27.665195800423277
2022-01-21,21,29.04845559044444
2022-01-22,21,29.04845559044444
2022-01-23,21,29.04845559044444
2022-01-24,21,29.04845559044444
2022-01-25,21,29.04845559044444
2022-01-26,21,29.04845559044444
2022-01-27,22,30.431715380465604
2022-01-28,22,30.431715380465604
2022-01-29,22,30.431715380465604
2022-01-30,22,30.431715380465604
2022-01-31,22,30.431715380465604
2022-02-01,22,30.431715380465604
2022-02-02,22,30.431715380465604
2022-02-03,22,30.431715380465604
2022-02-04,22,30.431715380465604
2022-02-05,22,30.431715380465604
2022-02-06,22,30.431715380465604
2022-02-07,22,30.431715380465604
2022-02-08,22,30.431715380465604
2022-02-09,23,31.81497517048677
2022-02-10,23,31.81497517048677
2022-02-11,23,31.81497517048677
2022-02-12,24,33.19823496050793
2022-02-13,24,33.19823496050793
2022-02-14,24,33.19823496050793
2022-02-15,24,33.19823496050793
2022-02-16,26,35.96475454055026
2022-02-17,26,35.96475454055026
2022-02-18,26,35.96475454055026
2022-02-19,27,37.348014330571424
2022-02-20,27,37.348014330571424
2022-02-21,27,37.348014330571424
2022-02-22,27,37.348014330571424
2022-02-23,27,37.348014330571424
2022-02-24,27,37.348014330571424
2022-02-25,28,38.73127412059259
2022-02-26,29,40.11453391061375
2022-02-27,29,40.11453391061375
2022-02-28,29,40.11453391061375
2022-03-01,29,40.11453391061375
2022-03-02,29,40.11453391061375
2022-03-03,29,40.11453391061375
2022-03-04,29,40.11453391061375
2022-03-05,29,40.11453391061375
2022-03-06,29,40.11453391061375
2022-03-07,29,40.11453391061375
2022-03-08,29,40.11453391061375
2022-03-09,29,40.11453391061375
2022-03-10,29,40.11453391061375
2022-03-11,29,40.11453391061375
2022-03-12,29,40.11453391061375
2022-03-13,29,40.11453391061375
2022-03-14,29,40.11453391061375
2022-03-15,29,40.11453391061375
2022-03-16,29,40.11453391061375
2022-03-17,29,40.11453391061375
2022-03-18,29,40.11453391061375
2022-03-19,29,40.11453391061375
2022-03-20,29,40.11453391061375
2022-03-21,29,40.11453391061375
2022-03-22,29,40.11453391061375
2022-03-23,29,40.11453391061375
2022-03-24,29,40.11453391061375
2022-03-25,29,40.11453391061375
2022-03-26,29,40.11453391061375
